player_id,game_id,season,week,y_true,y_pred,fold_idx,lgbm_pred,catboost_pred
00-0019596,2021_01_DAL_TB,2021,1,27.16,18.959921532035125,0,18.082316298499897,18.231238372165773
00-0022924,2021_01_PIT_BUF,2021,1,12.02,17.371859089754366,0,17.18727040797681,16.847456062806877
00-0023459,2021_01_GB_NO,2021,1,1.3200000000000005,19.373650759163382,0,15.303248945237426,18.481911276196055
00-0026143,2021_01_PHI_ATL,2021,1,7.36,19.398028379246433,0,18.546221464013104,18.620901372270577
00-0026498,2021_01_CHI_LA,2021,1,24.34,20.640213731458015,0,20.504209862949264,19.74916487306034
00-0027973,2021_01_CHI_LA,2021,1,5.54,20.69353114312159,0,20.11169432350504,19.780215696164294
00-0028118,2021_01_JAX_HOU,2021,1,23.64,20.317362910651532,0,19.88026704605407,19.45172784362067
00-0029263,2021_01_SEA_IND,2021,1,27.06,20.561890541937387,0,19.942676112075628,19.662051055507938
00-0029604,2021_01_MIN_CIN,2021,1,22.04,17.290285310026185,0,17.303454968238782,16.782288399535133
00-0029701,2021_01_ARI_TEN,2021,1,14.18,18.368392723101525,0,17.627678259232383,17.711379701349646
00-0031237,2021_01_DEN_NYG,2021,1,20.46,16.459474718809325,0,15.848352611801229,16.02236522981734
00-0031280,2021_01_BAL_LV,2021,1,24.000000000000004,20.35993470643783,0,19.82044749996611,19.485767316814343
00-0031345,2021_01_SF_DET,2021,1,14.760000000000002,21.236035559649363,0,19.829288740869305,20.231488723592747
00-0031503,2021_01_GB_NO,2021,1,29.62,18.17219804136054,0,17.80632631143142,17.550968570676233
00-0031800,2021_01_LAC_WAS,2021,1,10.579999999999998,15.413483803205708,0,13.519192201553786,15.047492604640407
00-0032950,2021_01_SEA_IND,2021,1,18.34,20.884872041543186,0,19.937213594270652,19.936649113256223
00-0033077,2021_01_DAL_TB,2021,1,27.42,19.264948038265228,0,18.907132173334222,18.52083470372213
00-0033106,2021_01_SF_DET,2021,1,28.92,20.65879549561897,0,19.99996141563999,19.7465879714622
00-0033873,2021_01_CLE_KC,2021,1,33.28,19.127067551443638,0,19.018566325537652,18.407587280537875
00-0034796,2021_01_BAL_LV,2021,1,18.0,20.502163815130462,0,14.777395252840504,19.422891856187565
00-0034855,2021_01_CLE_KC,2021,1,12.64,19.46997884557099,0,18.978627257380708,18.697884763431414
00-0034857,2021_01_PIT_BUF,2021,1,17.200000000000003,19.46174700309175,0,13.84725723890545,18.503774640727073
00-0034869,2021_01_NYJ_CAR,2021,1,19.06,19.297406322788426,0,19.456566737504325,18.5684848343725
00-0035228,2021_01_ARI_TEN,2021,1,33.56,18.743895872670063,0,18.43254050759316,18.060210986431382
00-0035710,2021_01_DEN_NYG,2021,1,21.38,16.45660434343905,0,15.766087489667576,16.01692342122077
00-0036212,2021_01_MIA_NE,2021,1,16.18,16.789611855801954,0,16.898258828918006,16.34153356422687
00-0036355,2021_01_LAC_WAS,2021,1,13.38,19.04149026121858,0,18.80044599298976,18.326823535676688
00-0036389,2021_01_PHI_ATL,2021,1,28.76,19.771487281052185,0,18.96636681443219,18.953965359448848
00-0036442,2021_01_MIN_CIN,2021,1,18.639999999999997,17.398168801854357,0,17.18293433873145,16.869682631743462
00-0036971,2021_01_JAX_HOU,2021,1,19.08,20.452011059958288,0,20.21806578523964,19.578605633022367
00-0036972,2021_01_MIA_NE,2021,1,15.24,16.858695368139347,0,16.58821477625596,16.389005586563126
00-0037013,2021_01_NYJ_CAR,2021,1,18.32,19.027360583284935,0,19.544554432946818,18.341934406800505
00-0019596,2021_02_ATL_TB,2021,2,29.64,20.86728915974822,0,23.12599745155058,20.037962725516422
00-0022924,2021_02_LV_PIT,2021,2,13.8,17.414245765859604,0,15.856390697524128,16.834991067196423
00-0023459,2021_02_DET_GB,2021,2,26.800000000000004,15.590435338283982,0,15.134346925227709,15.256939246726118
00-0026143,2021_02_ATL_TB,2021,2,16.3,16.58818274148939,0,16.409688778545295,16.152339973178556
00-0026498,2021_02_LA_IND,2021,2,17.220000000000002,20.75559423266187,0,22.50592061009822,19.920321090016845
00-0027973,2021_02_CIN_CHI,2021,2,8.74,10.333582620692926,0,11.96349282148668,10.668714826861212
