player_id,game_id,season,week,y_true,y_pred,fold_idx,lgbm_pred,catboost_pred
00-0027966,2021_01_JAX_HOU,2021,1,0.0,17.969212454860962,0,20.07515647979922,17.614584448624512
00-0030874,2021_01_CHI_LA,2021,1,28.0,13.410661069930402,0,15.072185641089709,16.317561438063116
00-0031045,2021_01_JAX_HOU,2021,1,14.0,11.4073783404732,0,12.736817499522836,16.212084096937527
00-0031062,2021_01_MIA_NE,2021,1,49.0,16.772736821782544,0,18.50251676589522,18.15546763216289
00-0032063,2021_01_PHI_ATL,2021,1,23.0,25.71780526023813,0,26.762268293609907,25.98936652770058
00-0032144,2021_01_DEN_NYG,2021,1,17.0,15.730911543791485,0,17.808956967249156,16.33142583742381
00-0032602,2021_01_LAC_WAS,2021,1,0.0,16.896628108671308,0,18.640095233842334,18.1852542593003
00-0032764,2021_01_ARI_TEN,2021,1,19.0,21.017886716183177,0,22.050636608300763,23.13586789128522
00-0032972,2021_01_DEN_NYG,2021,1,6.0,12.832432137549631,0,14.39126032260169,16.31035495033186
00-0033045,2021_01_DAL_TB,2021,1,6.0,26.304757178920408,0,27.91102326967687,24.442838727877433
00-0033118,2021_01_BAL_LV,2021,1,59.0,18.037021341668368,0,20.155257424696693,17.614584448624512
00-0033280,2021_01_NYJ_CAR,2021,1,89.0,33.475360598375985,0,34.706645602208624,30.130489147278603
00-0033293,2021_01_GB_NO,2021,1,13.0,20.416205676229524,0,22.63033688922041,18.75355813695159
00-0033553,2021_01_ARI_TEN,2021,1,0.0,16.083766888699966,0,18.06002176054056,16.894319857975184
00-0033594,2021_01_SEA_IND,2021,1,26.0,27.54093077240065,0,29.48175429859771,24.067687825952625
00-0033699,2021_01_LAC_WAS,2021,1,0.0,25.447106974503964,0,27.138267387774704,23.62657112375615
00-0033856,2021_01_DAL_TB,2021,1,27.0,21.73543817460021,0,22.7227626579351,23.731855994900215
00-0033893,2021_01_MIN_CIN,2021,1,43.0,25.816136268645167,0,27.848890006770635,22.693711533890895
00-0033897,2021_01_MIN_CIN,2021,1,23.0,27.613368806096133,0,29.06647972451135,25.768529326010395
00-0033906,2021_01_GB_NO,2021,1,8.0,26.438240725646903,0,27.733358104038064,25.58165742950171
00-0033923,2021_01_CLE_KC,2021,1,28.0,18.56986254907349,0,20.99678448998969,16.894319857975184
00-0033948,2021_01_SF_DET,2021,1,56.0,13.970751123311327,0,15.351873944534972,17.614584448624512
00-0033955,2021_01_ARI_TEN,2021,1,24.0,17.214081108130348,0,18.814197767306812,18.867490020337954
00-0034367,2021_01_SEA_IND,2021,1,48.0,20.591633657380168,0,22.79524504534739,18.89727664747537
00-0034681,2021_01_ARI_TEN,2021,1,43.0,22.244744309497953,0,23.42042587349789,23.405733922065966
00-0034791,2021_01_CLE_KC,2021,1,18.0,18.1844371597159,0,20.541491101046347,16.894319857975184
00-0034844,2021_01_DEN_NYG,2021,1,1.0,14.42790945607602,0,16.275957842256165,16.31035495033186
00-0035243,2021_01_PHI_ATL,2021,1,39.0,22.328444852251792,0,23.582490079791643,23.191140852344276
00-0035250,2021_01_PIT_BUF,2021,1,8.0,33.00026986359691,0,34.21046232314224,29.90965194558842
00-0035311,2021_01_MIA_NE,2021,1,27.0,22.262358682903418,0,24.811151340280492,18.75355813695159
00-0035537,2021_01_NYJ_CAR,2021,1,11.0,20.12319796465569,0,22.275442979638143,18.783344764089005
00-0035657,2021_01_MIA_NE,2021,1,17.0,18.487221804994483,0,20.69583920705224,17.5847978214871
00-0035664,2021_01_CHI_LA,2021,1,17.0,32.46692827941786,0,33.60495710950391,29.82639039442391
00-0035685,2021_01_CHI_LA,2021,1,10.0,22.79512489796411,0,24.168287152344615,23.073913995998264
00-0035700,2021_01_BAL_LV,2021,1,6.0,18.21012476173001,0,20.569338436122376,16.902798829235042
00-0035831,2021_01_JAX_HOU,2021,1,29.0,21.807214307178054,0,23.121413595846892,22.66599036067789
00-0035860,2021_01_GB_NO,2021,1,3.0,13.138742269941606,0,14.587412139402003,16.87301220209763
00-0036223,2021_01_SEA_IND,2021,1,60.0,19.945451144868525,0,22.029348021511844,18.90603058295026
00-0036275,2021_01_SF_DET,2021,1,65.0,23.622483489675965,0,24.907712055676463,23.88185558464179
00-0036328,2021_01_LAC_WAS,2021,1,18.0,23.10797535734118,0,24.244908605717765,24.068727481150475
00-0036360,2021_01_CLE_KC,2021,1,29.0,30.12803504058387,0,31.027231026527417,29.19762955741335
00-0036457,2021_01_BAL_LV,2021,1,29.0,16.914418623333745,0,19.242146682974266,16.212084096937527
00-0036567,2021_01_SF_DET,2021,1,0.0,22.89035021553036,0,24.191227015740058,23.378012748852957
00-0036893,2021_01_PIT_BUF,2021,1,4.0,26.008009359091815,0,27.94565003579317,23.134828236087372
00-0036919,2021_01_PHI_ATL,2021,1,6.0,15.530237416132099,0,16.849893363133145,18.783344764089005
00-0036997,2021_01_DEN_NYG,2021,1,-4.0,16.12442798792874,0,18.273738396292785,16.331662606209413
00-0030513,2021_02_KC_BAL,2021,2,0.0,11.78899130219544,0,13.00828240075384,16.821063041463688
00-0031062,2021_02_NE_NYJ,2021,2,45.0,35.987971654627444,0,38.309097407308435,27.976208991684015
00-0032063,2021_02_ATL_TB,2021,2,25.0,27.763691934518477,0,29.293682220284857,25.599989804165403
00-0032144,2021_02_DEN_JAX,2021,2,38.0,17.432074140475187,0,19.570884286989568,17.172309643673913
00-0032187,2021_02_HOU_CLE,2021,2,22.0,13.148359140729013,0,14.895245204834517,15.866204509572109
00-0032602,2021_02_NYG_WAS,2021,2,83.0,16.58983964177578,0,18.358480031108947,17.91090769042723
00-0032764,2021_02_TEN_SEA,2021,2,55.0,23.702122023379086,0,25.464006259180746,22.312181444530932
00-0033045,2021_02_DAL_LAC,2021,2,26.0,20.780715854184564,0,23.216793744448022,18.224230832626436
00-0033118,2021_02_LV_PIT,2021,2,46.0,32.866785579790985,0,34.001075586872204,30.085239925877463
00-0033280,2021_02_NO_CAR,2021,2,65.0,48.791999428602324,0,47.52255258969726,48.051796744742255
00-0033293,2021_02_DET_GB,2021,2,48.0,24.88462672550047,0,27.11744619576073,21.44085945940083
00-0033553,2021_02_MIN_ARI,2021,2,0.0,11.105054498144284,0,12.280658469490003,16.548390047561167
00-0033594,2021_02_TEN_SEA,2021,2,0.0,20.788087653303812,0,23.059963024435476,18.786392777229107
00-0033699,2021_02_DAL_LAC,2021,2,61.0,19.55400251418334,0,21.842095883436915,17.97161283692772
00-0033856,2021_02_ATL_TB,2021,2,24.0,22.810872916082637,0,24.07802910580881,23.443599992076077
00-0033893,2021_02_MIN_ARI,2021,2,17.0,37.158466773481905,0,37.525691372500624,35.33212161266265
00-0033897,2021_02_CIN_CHI,2021,2,2.0,27.836022886945315,0,31.17369633686113,19.505711769345496
00-0033906,2021_02_NO_CAR,2021,2,25.0,26.530417312463044,0,29.400770621714045,20.28897601451111
00-0033923,2021_02_HOU_CLE,2021,2,2.0,14.558306406996596,0,16.937567233049325,14.586655590576513
00-0033948,2021_02_DET_GB,2021,2,12.0,35.03832520843217,0,30.92799994142956,49.23250367920924
00-0034367,2021_02_LA_IND,2021,2,17.0,30.400330725302364,0,32.61615611002433,24.894045032766066
00-0034681,2021_02_MIN_ARI,2021,2,29.0,20.8362649836408,0,21.93675879292552,22.794006235432622
00-0034791,2021_02_HOU_CLE,2021,2,3.0,15.098135722806493,0,16.545124849110785,18.084925054699745
00-0034816,2021_02_ATL_TB,2021,2,9.0,15.75985646221018,0,17.31733698628192,18.117057721620345
00-0034844,2021_02_NYG_WAS,2021,2,12.0,21.889827979927325,0,24.11420481053613,19.62592829790117
00-0035243,2021_02_SF_PHI,2021,2,4.0,22.861096400191904,0,23.564790317825903,25.388008402700624
00-0035250,2021_02_BUF_MIA,2021,2,9.0,23.486035763807063,0,25.73914455458582,20.510983508143507
00-0035261,2021_02_DAL_LAC,2021,2,31.0,14.915050949575942,0,16.20596728679407,18.502233516270778
00-0035311,2021_02_BUF_MIA,2021,2,21.0,32.01685822772967,0,33.678781813327966,27.770205305333786
00-0035537,2021_02_NE_NYJ,2021,2,0.0,19.050648066841056,0,21.10939132719621,18.44060912808059
00-0035657,2021_02_NE_NYJ,2021,2,2.0,11.860519064639725,0,13.845857160026869,14.26363687546882
00-0035664,2021_02_LA_IND,2021,2,29.0,18.77818904193369,0,21.32814242143262,16.60475706824314
00-0035685,2021_02_CIN_CHI,2021,2,18.0,19.49936703784228,0,22.156615983475064,16.684344589224327
00-0035806,2021_02_SF_PHI,2021,2,21.0,15.206474882690504,0,16.768658302760738,17.760424500958298
00-0035831,2021_02_DEN_JAX,2021,2,17.0,27.89138841536146,0,27.302414266042405,32.8745012052816
00-0036223,2021_02_LA_IND,2021,2,2.0,31.227187357958687,0,32.25607725644381,29.43383484995904
00-0036275,2021_02_DET_GB,2021,2,41.0,37.89476640314234,0,37.79965317665093,37.355465625161585
00-0036328,2021_02_NYG_WAS,2021,2,4.0,25.93327980110436,0,28.81708856157635,19.87568332946011
00-0036360,2021_02_KC_BAL,2021,2,0.0,20.599545706968282,0,21.736215965213336,22.525428063943956
00-0036457,2021_02_KC_BAL,2021,2,16.0,14.073714219717033,0,15.923084367844988,16.087823267285316
00-0036567,2021_02_SF_PHI,2021,2,11.0,14.792458773964633,0,16.732879619467955,16.221079551252434
00-0036893,2021_02_LV_PIT,2021,2,43.0,21.441727700549986,0,22.98736488698609,21.6550443686618
00-0036997,2021_02_DEN_JAX,2021,2,10.0,12.72831589499376,0,14.280072202349883,16.27027661394746
00-0027966,2021_03_CAR_HOU,2021,3,-1.0,9.847218710811134,0,11.615424006444911,13.761619130427404
00-0029239,2021_03_NO_NE,2021,3,23.0,17.22262375572164,0,19.46537889796532,16.69037951247737
00-0030456,2021_03_TB_LA,2021,3,51.0,16.80349208152882,0,18.93418033907526,16.812935263932502
00-0030578,2021_03_ATL_NYG,2021,3,82.0,10.772609676712399,0,12.305671686728124,15.129826285029326
00-0031045,2021_03_ARI_JAX,2021,3,0.0,10.592561755495305,0,12.05645092367936,15.253896196276866
00-0031806,2021_03_MIA_LV,2021,3,0.0,12.353132676175457,0,14.16393282678896,15.159612912166738
00-0032063,2021_03_ATL_NYG,2021,3,20.0,27.797752176439175,0,28.628955275803445,27.994005000950494
00-0032144,2021_03_NYJ_DEN,2021,3,21.0,14.239248394005575,0,15.92203532559797,16.755434907319792
00-0032187,2021_03_CAR_HOU,2021,3,0.0,14.74641010383636,0,16.654674267203557,16.30193447624865
00-0032602,2021_03_WAS_BUF,2021,3,15.0,17.6556388477645,0,19.674131762345475,17.718527896497186
00-0032741,2021_03_MIA_LV,2021,3,31.0,19.943103822693004,0,21.508353628883416,20.665886068795388
00-0032764,2021_03_IND_TEN,2021,3,31.0,25.14348372911869,0,26.065233621356736,26.052541378323404
00-0033045,2021_03_PHI_DAL,2021,3,21.0,18.61981217152278,0,20.78554577749726,17.812051930118503
00-0033118,2021_03_MIA_LV,2021,3,33.0,28.447919875405976,0,30.609625477698035,23.875926579993244
00-0033293,2021_03_GB_SF,2021,3,14.0,32.11271101625323,0,34.083715256342,26.779589371708973
00-0033553,2021_03_ARI_JAX,2021,3,10.0,11.360985239337158,0,12.943884133553173,15.322787376921664
00-0033594,2021_03_SEA_MIN,2021,3,2.0,10.833635298994396,0,12.773611059561766,13.78553421536365
00-0033699,2021_03_LAC_KC,2021,3,52.0,31.1389666640486,0,32.41193780570842,28.55063791766106
00-0033856,2021_03_TB_LA,2021,3,26.0,16.31454309715689,0,17.411107319243243,20.023773115484
00-0033897,2021_03_CIN_PIT,2021,3,4.0,22.897733137873644,0,25.49486527161312,18.980536932401233
00-0033906,2021_03_NO_NE,2021,3,29.0,29.53466863614287,0,31.70405634648594,24.518842445475133
00-0033923,2021_03_CHI_CLE,2021,3,74.0,13.831162353944272,0,16.01538041530093,14.80138062215497
00-0033948,2021_03_BAL_DET,2021,3,25.0,23.354486629471275,0,23.950585363159444,26.0571281309643
00-0034301,2021_03_LAC_KC,2021,3,11.0,12.845629050925297,0,14.639410977500496,15.52058738402602
00-0034367,2021_03_IND_TEN,2021,3,54.0,25.43155638994847,0,26.26509916300176,26.52942641216037
00-0034681,2021_03_ARI_JAX,2021,3,49.0,21.899652853735684,0,22.56998510907116,24.90943711913696
00-0034791,2021_03_CHI_CLE,2021,3,0.0,11.911051163783792,0,14.296913758703369,12.9345825685527
00-0034844,2021_03_ATL_NYG,2021,3,43.0,20.089541701555547,0,21.952535566781407,19.744908914633346
00-0034845,2021_03_TB_LA,2021,3,12.0,25.158597826351237,0,26.67026712428013,24.058507713896187
00-0034972,2021_03_SEA_MIN,2021,3,59.0,21.142207902959576,0,22.940804798147596,20.611620594392623
00-0035243,2021_03_PHI_DAL,2021,3,28.0,19.695000326148467,0,20.745665839616223,22.26065673989276
00-0035250,2021_03_WAS_BUF,2021,3,0.0,13.210689570649244,0,15.27574296672308,14.824094249299002
00-0035261,2021_03_PHI_DAL,2021,3,5.0,13.171086071246275,0,14.8482424069479,16.1169940403594
00-0035311,2021_03_MIA_LV,2021,3,9.0,22.523579387631965,0,23.92248001161324,22.819343965630384
00-0035537,2021_03_NYJ_DEN,2021,3,6.0,19.02218749085489,0,20.32719524136543,20.982738291928804
00-0035685,2021_03_CHI_CLE,2021,3,21.0,20.002753031708654,0,22.852012079830654,16.34217258358006
00-0035831,2021_03_ARI_JAX,2021,3,46.0,22.190992878681847,0,24.038520778313533,21.09108663722724
00-0036223,2021_03_IND_TEN,2021,3,8.0,17.41046699933122,0,19.10071525750591,18.68230285336362
00-0036251,2021_03_WAS_BUF,2021,3,31.0,19.26037763588807,0,21.743318070249167,17.129165724715413
00-0036275,2021_03_BAL_DET,2021,3,60.0,32.85147064944033,0,33.64797340581487,31.222921288324017
00-0036328,2021_03_WAS_BUF,2021,3,73.0,21.33708773598968,0,24.20827349008566,17.08912870507274
00-0036360,2021_03_LAC_KC,2021,3,9.0,18.43281968235437,0,20.75453466605641,17.167233858407904
00-0036457,2021_03_BAL_DET,2021,3,0.0,15.967028880661164,0,18.185370269564856,16.000341624334915
00-0036555,2021_03_CAR_HOU,2021,3,27.0,19.276058750725753,0,21.23343657288573,18.9236043866604
00-0036893,2021_03_CIN_PIT,2021,3,102.0,25.317334808701904,0,27.79776781378764,20.86635145978068
00-0036984,2021_03_GB_SF,2021,3,3.0,20.754298914578484,0,22.743325842721205,19.726132091444093
00-0036997,2021_03_NYJ_DEN,2021,3,33.0,13.654573861454338,0,15.525792605849473,15.755603141812298
00-0030513,2021_04_BAL_DEN,2021,4,0.0,13.453241505397752,0,14.621704382828572,18.018187800792788
00-0031806,2021_04_IND_MIA,2021,4,4.0,17.072911181517824,0,18.58713345263521,19.072278841622776
00-0032063,2021_04_WAS_ATL,2021,4,12.0,26.007544795445373,0,26.634413939001146,27.58585931860691
00-0032144,2021_04_BAL_DEN,2021,4,11.0,12.130537280541555,0,13.841748606139989,15.360781759090976
00-0032187,2021_04_HOU_BUF,2021,4,27.0,20.667106792478776,0,22.44586624347454,20.38651474586411
00-0032426,2021_04_SEA_SF,2021,4,34.0,13.066687139465365,0,14.488349069841258,16.92037263294518
00-0032602,2021_04_WAS_ATL,2021,4,44.0,13.292787828902991,0,14.324129991064748,18.38506766367765
00-0032764,2021_04_TEN_NYJ,2021,4,20.0,18.454622296437428,0,18.851050260373583,23.718837673878213
00-0033045,2021_04_CAR_DAL,2021,4,0.0,24.24371107891589,0,26.34165719421416,21.50433438805397
00-0033118,2021_04_LV_LAC,2021,4,0.0,27.38140514901586,0,29.47157284591591,23.462318027900917
00-0033293,2021_04_PIT_GB,2021,4,51.0,26.02821397773948,0,28.00216583750063,23.02395519448608
00-0033553,2021_04_ARI_LA,2021,4,16.0,9.962499919682,0,11.597408973601777,14.285254015179037
00-0033594,2021_04_SEA_SF,2021,4,1.0,10.040019168315784,0,12.080425954381546,12.95592417349354
00-0033699,2021_04_LV_LAC,2021,4,28.0,27.15654234049154,0,27.319896057692947,29.867259774433258
00-0033856,2021_04_TB_NE,2021,4,47.0,26.985498553138928,0,27.886804694238727,27.255914068503863
00-0033893,2021_04_CLE_MIN,2021,4,10.0,17.84881877259728,0,19.318634783686335,19.700730075419752
00-0033897,2021_04_JAX_CIN,2021,4,0.0,17.581633168912518,0,19.11811653072262,19.309851158301942
00-0033906,2021_04_NYG_NO,2021,4,0.0,33.3669496811665,0,34.81579088896581,29.3249408446441
00-0033923,2021_04_CLE_MIN,2021,4,17.0,15.87461928263081,0,18.05781410476758,16.062810206856504
00-0033955,2021_04_TEN_NYJ,2021,4,74.0,19.011262935584746,0,20.646912689600804,19.853168784140134
00-0034301,2021_04_KC_PHI,2021,4,16.0,13.327385979202976,0,15.430567928360563,14.766449976496853
00-0034681,2021_04_ARI_LA,2021,4,19.0,31.69130039103369,0,33.05761963745821,28.573649597361
00-0034791,2021_04_CLE_MIN,2021,4,5.0,12.431302026686218,0,14.275129031983578,15.095576455216518
00-0034844,2021_04_NYG_NO,2021,4,74.0,25.6196648042426,0,27.98353572844418,21.448305413045233
00-0034972,2021_04_CLE_MIN,2021,4,0.0,28.516841139108212,0,29.713557747021024,27.1954108001862
