player_id,game_id,season,week,y_true,y_pred,fold_idx,lgbm_pred,catboost_pred
00-0027966,2021_01_JAX_HOU,2021,1,1.0,3.5687096812965726,0,3.783203558973646,3.463417050579046
00-0030874,2021_01_CHI_LA,2021,1,5.0,2.6608662399010767,0,2.574328050376311,2.8617103300326776
00-0031045,2021_01_JAX_HOU,2021,1,2.0,2.099829938767039,0,1.9679738429093072,2.305523628185507
00-0031062,2021_01_MIA_NE,2021,1,7.0,3.3138147617977536,0,3.4978279060562816,3.2236833775351537
00-0032063,2021_01_PHI_ATL,2021,1,6.0,4.999568690242521,0,4.787703153257696,5.59184927907978
00-0032144,2021_01_DEN_NYG,2021,1,3.0,2.6507833699448877,0,2.779669731301152,2.5684401854237207
00-0032602,2021_01_LAC_WAS,2021,1,1.0,3.4617586110851426,0,3.570487873054601,3.484625611663463
00-0032764,2021_01_ARI_TEN,2021,1,4.0,3.1221327340941682,0,3.156341002674169,3.20962050052951
00-0032972,2021_01_DEN_NYG,2021,1,1.0,2.3839552043692844,0,2.4351770900067344,2.3774246818767213
00-0033045,2021_01_DAL_TB,2021,1,2.0,4.408655362914599,0,4.511937980297347,4.530669555549188
00-0033118,2021_01_BAL_LV,2021,1,5.0,3.7955474137605973,0,4.120387769458114,3.5677425360565023
00-0033280,2021_01_NYJ_CAR,2021,1,9.0,6.157513670303798,0,6.164805300134541,6.575217086638082
00-0033293,2021_01_GB_NO,2021,1,2.0,3.6125229345049417,0,4.060665813421284,3.205406091570834
00-0033553,2021_01_ARI_TEN,2021,1,0.0,2.931003506087432,0,2.9623334582566283,3.003689434653507
00-0033594,2021_01_SEA_IND,2021,1,3.0,4.6849470794006045,0,4.610493443109802,5.0666447462354185
00-0033699,2021_01_LAC_WAS,2021,1,0.0,3.827172536621061,0,3.930238267159684,3.8929668787293847
00-0033856,2021_01_DAL_TB,2021,1,7.0,3.685661323260765,0,3.8477938224523847,3.660326873605889
00-0033893,2021_01_MIN_CIN,2021,1,7.0,3.791027120184436,0,3.8682149559578662,3.887209335045297
00-0033897,2021_01_MIN_CIN,2021,1,4.0,5.174043898656375,0,5.140265864140851,5.5499828952837476
00-0033906,2021_01_GB_NO,2021,1,4.0,4.527473050341806,0,4.678433605936649,4.598574625497486
00-0033923,2021_01_CLE_KC,2021,1,3.0,3.3607302644989647,0,3.6926635477181895,3.0813814625977067
00-0033948,2021_01_SF_DET,2021,1,9.0,2.74032368501774,0,2.845019741045025,2.6983707814046496
00-0033955,2021_01_ARI_TEN,2021,1,4.0,3.5074466343276005,0,3.5420436608669963,3.6318669301954567
00-0034367,2021_01_SEA_IND,2021,1,8.0,4.275772999604365,0,4.559395134096296,4.148628831124509
00-0034681,2021_01_ARI_TEN,2021,1,4.0,3.557001197188526,0,3.7097903181014527,3.5314044418139527
00-0034791,2021_01_CLE_KC,2021,1,2.0,3.1518749438532927,0,3.280386451017102,3.1187149983109137
00-0034844,2021_01_DEN_NYG,2021,1,3.0,2.7616827606129046,0,2.77185921244074,2.845626634314672
00-0035243,2021_01_PHI_ATL,2021,1,5.0,3.827603495033072,0,3.6381112155070663,4.276692524857863
00-0035250,2021_01_PIT_BUF,2021,1,5.0,5.540017720479225,0,5.544621540426254,5.901238735871394
00-0035311,2021_01_MIA_NE,2021,1,5.0,4.246881492564153,0,4.340352247586226,4.366029360690976
00-0035537,2021_01_NYJ_CAR,2021,1,3.0,3.6181607684114074,0,3.7140108007472454,3.673097583717825
00-0035657,2021_01_MIA_NE,2021,1,3.0,3.513692815727448,0,3.7075406925468215,3.430100463749735
00-0035664,2021_01_CHI_LA,2021,1,1.0,5.95176139335385,0,6.0545986340714855,6.224306061615331
00-0035685,2021_01_CHI_LA,2021,1,1.0,3.8103473310260285,0,3.8887450996762825,3.9068219139648424
00-0035700,2021_01_BAL_LV,2021,1,2.0,3.664267479704881,0,3.839132010563144,3.620175102331766
00-0035831,2021_01_JAX_HOU,2021,1,6.0,3.251842133740422,0,3.1320108903008457,3.5537267673449375
00-0035860,2021_01_GB_NO,2021,1,1.0,2.5274101651396648,0,2.5696624270486894,2.546569741598661
00-0036223,2021_01_SEA_IND,2021,1,7.0,3.929471561090691,0,4.131033477569618,3.87617591046489
00-0036275,2021_01_SF_DET,2021,1,11.0,4.366929620304035,0,4.39631828858533,4.581690762494628
00-0036328,2021_01_LAC_WAS,2021,1,5.0,4.142313974139443,0,4.220406205267925,4.271446746818334
00-0036360,2021_01_CLE_KC,2021,1,3.0,4.591860425450712,0,4.783638617721949,4.615747306797756
00-0036457,2021_01_BAL_LV,2021,1,4.0,2.955772169295036,0,3.070366463584117,2.92178811829405
00-0036567,2021_01_SF_DET,2021,1,0.0,3.692767264463014,0,3.7064121038697126,3.862643071560008
00-0036893,2021_01_PIT_BUF,2021,1,3.0,5.154013834599377,0,5.276266218279467,5.323605648469887
00-0036919,2021_01_PHI_ATL,2021,1,3.0,2.936754399628405,0,2.9913971975097953,2.9794591825517367
00-0036997,2021_01_DEN_NYG,2021,1,1.0,2.642664156107692,0,2.7493767213946434,2.5885798201947336
00-0030513,2021_02_KC_BAL,2021,2,0.0,2.081628944900727,0,1.802355118812308,2.478672145798293
00-0031062,2021_02_NE_NYJ,2021,2,6.0,5.565897857680895,0,5.49378841258384,6.0301285570487035
00-0032063,2021_02_ATL_TB,2021,2,7.0,4.141923598604864,0,3.88117047479833,4.714907957475967
00-0032144,2021_02_DEN_JAX,2021,2,2.0,3.170144889345024,0,2.915328387638507,3.640922347681327
00-0032187,2021_02_HOU_CLE,2021,2,2.0,2.513316164553382,0,2.5514253707284964,2.536533624518939
00-0032602,2021_02_NYG_WAS,2021,2,6.0,2.904863640905887,0,3.0601061071132984,2.812683337772913
00-0032764,2021_02_TEN_SEA,2021,2,6.0,3.7980712905758565,0,3.572840131713684,4.29110876464662
00-0033045,2021_02_DAL_LAC,2021,2,2.0,3.2719998262771384,0,3.1973073788093043,3.516711124372914
00-0033118,2021_02_LV_PIT,2021,2,6.0,5.300647871482546,0,5.941221809206423,4.80548398379353
00-0033280,2021_02_NO_CAR,2021,2,6.0,6.699350873426502,0,7.5072010432073695,6.120969150075631
00-0033293,2021_02_DET_GB,2021,2,6.0,3.666824937720363,0,4.046901689540605,3.354151789981489
00-0033553,2021_02_MIN_ARI,2021,2,0.0,2.0937600944556047,0,2.0906153628736015,2.130251276916942
00-0033594,2021_02_TEN_SEA,2021,2,0.0,3.2509045364262334,0,3.3409817460955065,3.2777166841154717
00-0033699,2021_02_DAL_LAC,2021,2,9.0,3.8068018609336383,0,3.76511071419481,4.0602491478370455
00-0033856,2021_02_ATL_TB,2021,2,4.0,4.006210632428926,0,4.003217795045333,4.228339885505015
00-0033893,2021_02_MIN_ARI,2021,2,3.0,5.539217777469727,0,5.870681035984658,5.472173165677926
00-0033897,2021_02_CIN_CHI,2021,2,2.0,4.335709496367338,0,4.2526340517062735,4.694765596566618
00-0033906,2021_02_NO_CAR,2021,2,6.0,4.175916789362807,0,4.6592551566014775,3.7774398663304702
00-0033923,2021_02_HOU_CLE,2021,2,1.0,2.9968912870777578,0,3.06383393922563,3.0293268190032956
00-0033948,2021_02_DET_GB,2021,2,3.0,4.054721079228017,0,4.430612255244941,3.785223788667957
00-0034367,2021_02_LA_IND,2021,2,2.0,4.252135969206016,0,4.3751145384054215,4.3331390065889215
00-0034681,2021_02_MIN_ARI,2021,2,5.0,4.115325309327755,0,4.235185468728172,4.187119288198217
00-0034791,2021_02_HOU_CLE,2021,2,1.0,2.742755327366833,0,2.9397336539750074,2.580148364112866
00-0034816,2021_02_ATL_TB,2021,2,3.0,2.8893899489929136,0,2.933779933568997,2.94092347250233
00-0034844,2021_02_NYG_WAS,2021,2,3.0,4.152655000105431,0,4.219741271853094,4.297210508329647
00-0035243,2021_02_SF_PHI,2021,2,2.0,4.602885734019889,0,4.55009870006029,4.948225934594261
00-0035250,2021_02_BUF_MIA,2021,2,3.0,3.8579844622455455,0,4.097611217392065,3.747877076841344
00-0035261,2021_02_DAL_LAC,2021,2,3.0,2.87831974315328,0,3.1437317169552372,2.6392373713935453
00-0035311,2021_02_BUF_MIA,2021,2,5.0,4.740133246869897,0,4.744560205425283,5.023859406531454
00-0035537,2021_02_NE_NYJ,2021,2,0.0,4.152033135206816,0,4.399649204112397,4.060033059727369
00-0035657,2021_02_NE_NYJ,2021,2,1.0,2.0155759240148825,0,1.8938508886319172,2.1998107121253643
00-0035664,2021_02_LA_IND,2021,2,5.0,3.2683866914450777,0,3.352970460447494,3.3040940602415816
00-0035685,2021_02_CIN_CHI,2021,2,4.0,3.5209407916501743,0,3.666083358617237,3.5018570000002756
00-0035806,2021_02_SF_PHI,2021,2,5.0,2.6765785928714356,0,2.60598004185895,2.8580684616615173
00-0035831,2021_02_DEN_JAX,2021,2,3.0,5.068788836372722,0,5.263384884367179,5.135328498831284
