player_id,game_id,season,week,y_true,y_pred,fold_idx,lgbm_pred,catboost_pred
00-0019596,2021_01_DAL_TB,2021,1,50.0,36.13106478726765,0,33.973995578425054,35.399149345229986
00-0022924,2021_01_PIT_BUF,2021,1,32.0,38.5306455081128,0,35.64246766648917,37.66337810836416
00-0023459,2021_01_GB_NO,2021,1,28.0,23.27059766382082,0,23.81172510914638,23.271204693903496
00-0026143,2021_01_PHI_ATL,2021,1,35.0,36.68799492993467,0,36.97055139448791,35.90946342109387
00-0026498,2021_01_CHI_LA,2021,1,26.0,38.24496561634266,0,38.80341814711745,37.37423980016044
00-0027973,2021_01_CHI_LA,2021,1,38.0,34.713835287639505,0,37.52320950270276,34.03544246244426
00-0028118,2021_01_JAX_HOU,2021,1,33.0,35.36217626452165,0,34.96058973924808,34.664768685233156
00-0029263,2021_01_SEA_IND,2021,1,23.0,35.8274181089491,0,34.984276642308124,35.105514492599355
00-0029604,2021_01_MIN_CIN,2021,1,49.0,34.41010062488725,0,33.33278912949475,33.772022984730896
00-0029701,2021_01_ARI_TEN,2021,1,35.0,34.88473844201562,0,34.82603265496465,34.21311134645729
00-0031237,2021_01_DEN_NYG,2021,1,36.0,35.610527689230786,0,33.89328249582841,34.90633553191911
00-0031280,2021_01_BAL_LV,2021,1,56.0,35.318422322344325,0,35.971205834151256,34.61741776352037
00-0031345,2021_01_SF_DET,2021,1,25.0,34.45645946512119,0,36.367867529826306,33.798272622413016
00-0031503,2021_01_GB_NO,2021,1,20.0,34.90074614006937,0,31.894506857421092,34.245359719518795
00-0031800,2021_01_LAC_WAS,2021,1,15.0,22.263795188024016,0,22.29113125762509,22.32597284079653
00-0032950,2021_01_SEA_IND,2021,1,38.0,39.78153665080374,0,37.482056170276515,38.83806077722227
00-0033077,2021_01_DAL_TB,2021,1,58.0,36.20494420196008,0,33.59586306874712,35.471363716274325
00-0033106,2021_01_SF_DET,2021,1,57.0,37.98424054594894,0,37.10328528338952,37.1370699601292
00-0033873,2021_01_CLE_KC,2021,1,36.0,37.466538042028496,0,34.102166156881495,36.66395631983008
00-0034796,2021_01_BAL_LV,2021,1,30.0,24.368841855764476,0,25.412849109068713,24.30262161220781
00-0034855,2021_01_CLE_KC,2021,1,28.0,35.779174674838515,0,36.04110903949173,35.053639877791426
00-0034857,2021_01_PIT_BUF,2021,1,51.0,30.63179213234048,0,28.709996727511015,30.218462206780096
00-0034869,2021_01_NYJ_CAR,2021,1,35.0,37.357653340704374,0,36.19350988408654,36.54858839397989
00-0035228,2021_01_ARI_TEN,2021,1,32.0,35.17008086989733,0,34.59558069606764,34.48485707525869
00-0035710,2021_01_DEN_NYG,2021,1,37.0,36.15621525349227,0,34.741399565892365,35.41851222554594
00-0036212,2021_01_MIA_NE,2021,1,27.0,34.713283904672615,0,32.942961501735745,34.06160400231319
00-0036355,2021_01_LAC_WAS,2021,1,47.0,38.36670655198801,0,36.22182364949863,37.50464701449389
