player_id,season,week,position,fantasy_ppr
00-0023853,2021,1,K,0.0
00-0026190,2025,1,DE,0.0
00-0022824,2021,1,P,0.0
00-0016919,2019,1,K,0.0
00-0023682,2021,1,QB,0.72
00-0027647,2021,1,FS,0.0
00-0027136,2021,1,S,0.0
00-0027103,2021,1,P,0.0
00-0022924,2021,1,QB,12.02
00-0027662,2021,1,DE,0.0
00-0023252,2021,1,K,0.0
00-0022942,2020,1,QB,14.82
00-0022127,2020,1,TE,1.2
00-0023682,2020,1,QB,5.44
00-0022924,2020,1,QB,22.06
00-0023534,2020,1,P,0.0
00-0020531,2020,1,QB,14.4
00-0019596,2020,1,QB,20.46
00-0027865,2023,1,DE,0.0
00-0019596,2022,1,QB,10.38
00-0027943,2023,1,CB,0.0
00-0027962,2023,1,DE,0.0
00-0023853,2025,1,K,0.0
00-0026158,2025,1,QB,12.2
00-0023459,2025,1,QB,25.659999999999997
00-0027993,2021,1,C,0.0
00-0026498,2025,1,QB,13.600000000000001
00-0019596,2019,1,QB,25.64
00-0027949,2021,1,DE,0.0
00-0023459,2021,1,QB,1.3200000000000003
00-0024243,2021,1,TE,2.9000000000000004
00-0027875,2021,1,OT,0.0
00-0025565,2020,1,K,0.0
00-0025418,2020,1,TE,12.4
00-0024239,2020,1,CB,0.0
00-0024333,2020,1,K,0.0
00-0027885,2021,1,DT,0.0
00-0027943,2021,1,CB,0.0
00-0027860,2021,1,CB,0.0
00-0027862,2021,1,DE,0.0
00-0029293,2023,1,WR,0.8
00-0029592,2023,1,G,0.0
00-0023853,2022,1,K,0.0
00-0023252,2022,1,K,0.0
00-0029255,2023,1,MLB,0.0
00-0029239,2023,1,RB,0.0
00-0029604,2023,1,QB,16.459999999999997
00-0029606,2023,1,FS,0.0
00-0029562,2023,1,OLB,0.0
00-0029607,2023,1,OLB,0.0
00-0026858,2025,1,K,0.0
00-0026027,2021,1,LS,0.0
00-0026143,2021,1,QB,7.36
00-0029263,2021,1,QB,27.06
00-0026143,2022,1,QB,15.279999999999998
00-0029585,2021,1,DE,0.0
00-0020531,2019,1,QB,20.8
00-0029261,2021,1,CB,0.0
00-0028872,2021,1,P,0.0
00-0028924,2021,1,FS,0.0
00-0029164,2021,1,G,0.8
00-0025580,2021,1,K,0.0
00-0027103,2020,1,P,0.0
00-0026564,2020,1,NT,0.0
00-0026189,2020,1,WR,6.6000000000000005
00-0026858,2020,1,K,0.0
00-0026143,2020,1,QB,23.9
00-0026035,2021,1,WR,14.4
00-0028224,2021,1,CB,0.0
00-0028171,2021,1,DT,0.0
00-0025565,2021,1,K,0.0
00-0029255,2021,1,MLB,0.0
00-0028292,2021,1,LB,0.0
00-0030061,2023,1,TE,8.1
00-0029822,2023,1,K,0.0
00-0029714,2023,1,LS,0.0
00-0025565,2023,1,K,0.0
00-0027940,2025,1,OLB,0.0
00-0030459,2023,1,FS,0.0
00-0030140,2023,1,P,0.0
00-0027685,2020,1,WR,10.5
00-0022161,2019,1,OLB,0.0
00-0022127,2019,1,TE,10.5
00-0027114,2020,1,P,0.0
00-0027656,2020,1,TE,3.1
00-0029822,2021,1,K,0.0
00-0030092,2021,1,P,0.0
00-0029799,2021,1,DE,0.0
00-0030098,2021,1,K,0.0
00-0030083,2021,1,G,0.0
00-0027662,2020,1,DE,0.0
00-0027150,2020,1,WR,13.0
00-0027647,2020,1,FS,0.0
00-0027136,2020,1,S,0.0
00-0027691,2020,1,WR,0.0
00-0029669,2021,1,OLB,0.0
00-0029653,2021,1,DT,0.0
00-0029632,2021,1,WR,1.7000000000000002
00-0030431,2023,1,WR,11.7
00-0026197,2022,1,QB,0.0
00-0026498,2023,1,QB,14.459999999999999
00-0030332,2023,1,K,0.0
00-0028292,2025,1,LB,0.0
00-0028872,2025,1,P,0.0
00-0031136,2023,1,K,0.0
00-0027224,2021,1,LS,0.0
00-0022803,2019,1,QB,14.840000000000003
00-0030161,2021,1,S,0.0
00-0030585,2021,1,G,0.0
00-0027865,2020,1,DE,0.0
00-0027860,2020,1,CB,0.0
00-0030564,2021,1,WR,26.3
00-0026990,2021,1,S,0.0
00-0027061,2021,1,TE,10.600000000000001
00-0030669,2021,1,WR,0.0
00-0030380,2021,1,OLB,0.0
00-0031296,2023,1,ILB,0.0
00-0026858,2022,1,K,0.0
00-0027103,2022,1,P,0.0
00-0031203,2023,1,K,0.0
00-0031330,2023,1,OT,0.0
00-0030565,2023,1,QB,9.08
00-0027872,2023,1,S,0.0
00-0031345,2023,1,QB,15.1
00-0031101,2023,1,LB,0.0
00-0031254,2023,1,DT,0.0
00-0029255,2025,1,MLB,0.0
00-0029263,2025,1,QB,11.120000000000001
00-0029562,2025,1,OLB,0.0
00-0027662,2022,1,DE,0.0
00-0031130,2021,1,OLB,0.0
00-0031254,2021,1,DT,0.0
00-0022824,2019,1,P,0.0
00-0031241,2021,1,OLB,0.0
00-0031242,2021,1,DT,0.0
00-0031236,2021,1,WR,18.200000000000003
00-0027691,2021,1,WR,0.0
00-0031260,2021,1,TE,12.0
00-0031062,2021,1,RB,12.100000000000001
00-0027949,2020,1,DE,0.0
00-0027942,2020,1,WR,10.100000000000001
00-0027939,2020,1,QB,25.7
00-0027954,2020,1,DE,0.0
00-0027944,2020,1,WR,24.700000000000003
00-0027962,2020,1,DE,0.0
00-0027685,2021,1,WR,9.2
00-0030946,2021,1,DE,0.0
00-0031297,2021,1,DE,0.0
00-0029607,2025,1,OLB,0.0
00-0031492,2023,1,K,0.0
00-0031388,2023,1,DL,0.0
00-0031484,2023,1,TE,0.0
00-0031404,2023,1,DB,0.0
00-0031428,2023,1,WR,11.4
00-0031408,2023,1,WR,18.6
00-0029714,2025,1,LS,0.0
00-0027857,2022,1,OT,0.0
00-0031557,2023,1,DT,0.0
00-0022921,2019,1,WR,25.3
00-0029822,2025,1,K,0.0
00-0031325,2021,1,WR,13.600000000000001
00-0031346,2021,1,DT,0.0
00-0031484,2021,1,TE,9.2
00-0031547,2021,1,WR,12.1
00-0031363,2021,1,P,0.0
00-0027701,2021,1,DE,0.0
00-0031502,2021,1,P,0.0
00-0027723,2021,1,DT,0.0
00-0028002,2020,1,WR,4.300000000000001
00-0028008,2020,1,OLB,0.0
00-0028087,2020,1,RB,0.1
00-0027969,2020,1,DT,0.0
00-0028042,2020,1,TE,0.0
00-0028037,2020,1,OLB,0.0
00-0028015,2020,1,DE,0.0
00-0031298,2021,1,SAF,0.0
00-0031334,2021,1,DB,0.0
00-0031763,2023,1,WR,1.5
00-0031565,2023,1,DE,0.0
00-0030035,2025,1,WR,2.0
00-0029892,2025,1,FB,5.2
00-0027865,2021,1,DE,0.0
00-0030092,2025,1,P,0.0
00-0022924,2019,1,QB,9.74
00-0031558,2021,1,TE,0.0
00-0031610,2021,1,TE,26.5
00-0031690,2021,1,TE,0.0
00-0028149,2020,1,FB,1.2
00-0028278,2020,1,ILB,0.0
00-0028129,2020,1,C,0.0
00-0027872,2021,1,S,0.0
00-0031584,2021,1,S,0.0
00-0031587,2021,1,CB,0.0
00-0031596,2021,1,OLB,0.0
00-0031619,2021,1,DE,0.0
00-0031852,2021,1,C,0.0
00-0027881,2021,1,DE,0.0
00-0031941,2023,1,WR,0.0
00-0032107,2023,1,DE,0.0
00-0027865,2022,1,DE,0.0
00-0027862,2022,1,DE,0.0
00-0031898,2023,1,LB,0.0
00-0032104,2023,1,RB,0.0
00-0027969,2023,1,DT,0.0
00-0030061,2025,1,TE,11.6
00-0030140,2025,1,P,0.0
00-0030062,2025,1,CB,0.0
00-0027942,2022,1,WR,3.3
00-0027942,2021,1,WR,4.5
00-0031921,2021,1,OT,0.0
00-0022942,2019,1,QB,23.92
00-0032081,2021,1,LB,0.0
00-0027940,2021,1,OLB,0.0
00-0031951,2021,1,TE,10.8
00-0031934,2021,1,WR,0.0
00-0032053,2021,1,G,0.0
00-0032009,2021,1,WR,3.0
00-0031938,2021,1,DT,0.0
00-0028664,2020,1,P,0.0
00-0029061,2020,1,LB,0.0
00-0029119,2020,1,TE,0.0
00-0029000,2020,1,WR,9.8
00-0028339,2020,1,DL,0.0
00-0028411,2020,1,WR,4.1
00-0028899,2020,1,FS,0.0
00-0031893,2021,1,G,0.0
00-0030564,2025,1,WR,11.5
00-0032195,2023,1,CB,0.0
00-0032208,2023,1,WR,0.0
00-0032200,2023,1,WR,3.6
00-0032127,2023,1,LB,0.0
00-0032129,2023,1,MLB,0.0
00-0030279,2025,1,WR,19.8
00-0030506,2025,1,TE,12.7
00-0027944,2022,1,WR,11.6
00-0031054,2025,1,DT,0.0
00-0023252,2019,1,K,0.0
00-0032355,2021,1,WR,10.2
00-0032141,2021,1,TE,0.0
00-0032146,2021,1,OLB,0.0
00-0032195,2021,1,CB,0.0
00-0027962,2021,1,DE,0.0
00-0027966,2021,1,RB,14.5
00-0029284,2020,1,DE,0.0
00-0029421,2020,1,K,0.0
00-0029412,2020,1,DE,0.0
00-0029263,2020,1,QB,31.78
00-0029255,2020,1,MLB,0.0
00-0029193,2020,1,LB,0.0
00-0032187,2021,1,RB,11.8
00-0032262,2021,1,LB,0.0
00-0032239,2021,1,CB,0.0
00-0027969,2021,1,DT,0.0
00-0032211,2021,1,WR,26.0
00-0032401,2023,1,OLB,0.0
00-0032380,2023,1,OT,0.0
00-0032382,2023,1,S,0.0
00-0032412,2023,1,DT,0.0
00-0032398,2023,1,WR,0.0
00-0031040,2025,1,OLB,0.0
00-0030565,2025,1,QB,17.48
00-0032496,2021,1,DB,0.24
00-0031236,2025,1,WR,5.6
00-0023259,2019,1,OLB,0.0
00-0028002,2021,1,WR,4.300000000000001
00-0032412,2021,1,DT,0.0
00-0032602,2021,1,RB,0.8
00-0032725,2021,1,TE,1.1
00-0029608,2020,1,WR,9.3
00-0029568,2020,1,DT,0.0
00-0029607,2020,1,OLB,0.0
00-0029562,2020,1,OLB,0.0
00-0032415,2021,1,OLB,0.0
00-0032580,2021,1,CB,0.0
00-0032521,2021,1,CB,0.0
00-0032521,2023,1,CB,0.0
00-0032574,2023,1,DT,0.0
00-0027993,2022,1,C,0.0
00-0027969,2022,1,DT,0.0
00-0027952,2022,1,DE,0.0
00-0032759,2023,1,DT,0.0
00-0032677,2023,1,ILB,0.0
00-0032763,2023,1,NT,0.0
00-0028171,2023,1,DT,0.0
00-0032442,2023,1,OLB,0.0
00-0028118,2024,1,QB,6.14
00-0031203,2025,1,K,0.0
00-0031136,2025,1,K,0.0
00-0032765,2023,1,WR,11.100000000000001
00-0031360,2025,1,MLB,0.0
00-0032764,2021,1,RB,10.7
00-0029701,2020,1,QB,19.36
00-0023368,2019,1,LB,0.0
00-0032933,2021,1,CB,0.0
00-0028118,2021,1,QB,23.64
00-0029681,2020,1,CB,0.0
00-0032955,2021,1,LB,0.0
00-0032803,2021,1,CB,0.0
00-0032734,2021,1,OLB,0.0
00-0028129,2021,1,C,0.0
00-0029738,2020,1,TE,3.9000000000000004
00-0029643,2020,1,DE,0.0
00-0029692,2020,1,P,0.0
00-0029647,2020,1,LB,0.0
00-0029764,2020,1,DB,0.0
00-0029653,2020,1,DT,0.0
00-0032933,2023,1,CB,0.0
00-0028171,2022,1,DT,0.0
00-0032965,2023,1,OT,0.0
00-0033038,2023,1,S,0.0
00-0033040,2023,1,WR,44.5
00-0032890,2023,1,CB,0.0
00-0032954,2023,1,G,0.0
00-0031381,2025,1,WR,9.100000000000001
00-0031408,2025,1,WR,10.100000000000001
00-0028339,2021,1,DL,0.0
00-0036294,2022,9,LB,0.0
00-0023448,2019,1,OLB,0.0
00-0033047,2021,1,CB,0.0
00-0029869,2020,1,ILB,0.0
00-0033055,2021,1,CB,0.0
00-0033072,2021,1,DE,0.0
00-0033040,2021,1,WR,37.1
00-0033006,2021,1,WR,0.0
00-0028237,2021,1,WR,8.0
00-0030064,2020,1,ILB,0.0
00-0029946,2020,1,DT,0.0
00-0030063,2020,1,DT,0.0
00-0030061,2020,1,TE,10.8
00-0030062,2020,1,CB,0.0
00-0030041,2020,1,DB,0.0
00-0032970,2021,1,DE,0.0
00-0032968,2021,1,MLB,0.0
00-0033073,2021,1,DE,0.0
00-0028845,2021,1,LS,0.0
00-0029000,2021,1,WR,14.0
00-0028924,2022,1,FS,0.0
00-0033064,2023,1,DE,0.0
00-0033045,2023,1,RB,7.3
00-0033093,2023,1,DE,0.0
00-0031411,2025,1,LB,0.0
00-0031492,2025,1,K,0.0
00-0033217,2021,1,TE,0.0
00-0033132,2021,1,FS,0.0
00-0023459,2019,1,QB,12.920000000000002
00-0033258,2021,1,TE,0.0
00-0033107,2021,1,CB,0.0
00-0029239,2021,1,RB,0.5
00-0033096,2021,1,DE,0.0
00-0033093,2021,1,DE,0.0
00-0033109,2021,1,NT,0.0
00-0030085,2020,1,WR,0.0
00-0030148,2020,1,DT,0.0
00-0030114,2020,1,FS,0.0
00-0030140,2020,1,P,0.0
00-0030098,2020,1,K,0.0
00-0030092,2020,1,P,0.0
00-0029249,2021,1,LB,0.0
00-0033251,2021,1,WR,20.3
00-0033106,2021,1,QB,28.919999999999998
00-0029239,2022,1,RB,10.8
00-0033106,2023,1,QB,14.020000000000001
00-0031550,2025,1,OLB,0.0
00-0029562,2024,1,OLB,0.0
00-0031565,2025,1,DE,0.0
00-0031551,2025,1,NT,0.0
00-0029410,2021,1,FS,0.0
00-0033347,2023,1,DT,0.0
00-0023500,2019,1,RB,2.0
00-0033455,2021,1,TE,4.9
00-0033376,2021,1,FB,3.5
00-0033357,2021,1,TE,0.22
00-0033469,2021,1,DT,0.0
00-0029293,2021,1,WR,18.7
00-0033405,2021,1,CB,0.0
00-0030404,2020,1,RB,2.6
00-0030181,2020,1,TE,7.9
00-0030279,2020,1,WR,7.7
00-0030288,2020,1,RB,3.2
00-0030411,2020,1,CB,0.0
00-0030434,2020,1,ILB,0.0
00-0033536,2021,1,WR,22.200000000000003
00-0033381,2021,1,DT,0.0
00-0033526,2021,1,RB,3.9000000000000004
00-0033292,2023,1,WR,0.0
00-0029293,2022,1,WR,7.800000000000001
00-0033293,2023,1,RB,26.700000000000003
00-0033393,2023,1,CB,0.0
00-0029530,2023,1,CB,0.0
00-0033307,2023,1,WR,24.4
00-0029604,2024,1,QB,6.199999999999999
00-0031588,2025,1,WR,11.7
00-0031608,2025,1,S,0.0
00-0029630,2021,1,DT,0.0
00-0023534,2019,1,P,0.0
00-0030442,2020,1,LB,0.0
00-0030463,2020,1,OLB,0.0
00-0033553,2021,1,RB,5.300000000000001
00-0033580,2021,1,ILB,0.0
00-0029607,2021,1,OLB,0.0
00-0033757,2021,1,TE,2.8
00-0033572,2021,1,WR,0.0
00-0033555,2021,1,WR,0.0
00-0030500,2020,1,DT,0.0
00-0030443,2020,1,TE,2.3
00-0033734,2021,1,CB,0.0
00-0030511,2020,1,DE,0.0
00-0030456,2020,1,RB,6.800000000000001
00-0030448,2020,1,DT,0.0
00-0030470,2020,1,TE,1.3
00-0030513,2020,1,RB,4.800000000000001
00-0030449,2020,1,DE,0.0
00-0033790,2021,1,OLB,0.0
00-0033579,2021,1,FS,0.0
00-0031763,2025,1,WR,0.0
00-0029421,2022,1,K,0.0
00-0033466,2023,1,WR,0.0
00-0033526,2023,1,RB,11.8
00-0033547,2023,1,ILB,0.0
00-0031933,2025,1,DE,0.0
00-0033857,2021,1,WR,9.2
00-0029681,2021,1,CB,0.0
00-0032580,2019,1,CB,0.0
00-0023564,2019,1,RB,11.3
00-0033890,2021,1,S,0.0
00-0033891,2021,1,WR,12.600000000000001
00-0033873,2021,1,QB,33.28
00-0029643,2021,1,DE,0.0
00-0033854,2021,1,RB,0.0
00-0030549,2020,1,TE,1.8
00-0030572,2020,1,DB,0.0
00-0030575,2020,1,CB,0.0
00-0030566,2020,1,FS,0.0
00-0033860,2021,1,DT,0.0
00-0033791,2021,1,DB,0.0
00-0033839,2021,1,WR,2.1
00-0029679,2021,1,G,0.0
00-0034431,2021,1,OLB,0.0
00-0033872,2021,1,LB,0.0
00-0035026,2021,1,DT,0.0
00-0033563,2023,1,DE,0.0
00-0029585,2022,1,DE,0.0
00-0029562,2022,1,OLB,0.0
00-0033591,2023,1,WR,4.9
00-0033582,2023,1,DT,0.0
00-0032052,2025,1,DE,0.0
00-0031957,2025,1,DT,0.0
00-0035216,2021,1,WR,14.6
00-0035625,2021,1,SAF,0.0
00-0032234,2025,1,G,0.0
00-0023682,2019,1,QB,10.200000000000001
00-0035656,2021,1,DT,0.0
00-0035764,2021,1,G,0.0
00-0035763,2021,1,DT,0.0
00-0035455,2021,1,DT,0.0
00-0035219,2021,1,DT,0.0
00-0035223,2021,1,LB,6.0
00-0031041,2020,1,CB,0.0
00-0030997,2020,1,G,0.0
00-0031051,2020,1,WR,19.0
00-0030968,2020,1,FB,0.0
00-0031045,2020,1,RB,8.3
00-0030670,2020,1,WR,0.0
00-0035217,2021,1,RB,0.0
00-0035530,2021,1,S,0.0
00-0033784,2023,1,FS,0.0
00-0033782,2023,1,DE,0.0
00-0033783,2023,1,CB,0.0
00-0033699,2023,1,RB,26.400000000000002
00-0033875,2023,1,OLB,0.0
00-0032146,2025,1,OLB,0.0
00-0029621,2024,1,K,0.0
00-0032065,2025,1,P,0.0
00-0032211,2025,1,WR,0.0
00-0036237,2021,1,DE,0.0
00-0035890,2021,1,DE,0.0
00-0023853,2019,1,K,0.0
00-0031101,2020,1,LB,0.0
00-0036219,2021,1,WR,2.4000000000000004
00-0030061,2021,1,TE,5.4
00-0031218,2020,1,CB,0.0
00-0031209,2020,1,RB,0.0
00-0036252,2021,1,WR,5.9
00-0032261,2020,8,DT,0.0
00-0036223,2021,1,RB,17.6
00-0036222,2021,1,CB,0.0
00-0029607,2022,1,OLB,0.0
00-0029653,2022,1,DT,0.0
00-0031236,2020,1,WR,4.0
00-0031127,2020,1,NT,0.0
00-0031170,2020,1,DT,0.0
00-0031166,2020,1,WR,1.5
00-0031120,2020,1,ILB,0.0
00-0031062,2020,1,RB,8.2
00-0031067,2020,1,OT,0.0
00-0031136,2020,1,K,0.0
00-0031181,2020,1,FS,0.0
00-0033881,2023,1,TE,9.9
00-0033883,2023,1,FS,0.0
00-0032378,2025,1,DT,0.0
00-0032387,2025,1,DT,0.0
00-0030064,2021,1,ILB,0.0
00-0036309,2021,1,WR,7.6
00-0033898,2023,1,S,0.0
00-0031258,2020,1,LB,0.0
00-0023894,2019,1,OT,0.0
00-0031270,2020,1,DT,0.0
00-0036307,2021,1,CB,0.0
00-0036412,2021,1,WR,7.1000000000000005
00-0036264,2021,1,QB,0.7200000000000002
00-0036335,2021,1,LB,0.0
00-0036338,2021,1,LB,0.0
00-0030062,2021,1,CB,0.0
00-0031254,2020,1,DT,0.0
00-0031237,2020,1,QB,19.36
00-0031261,2020,1,FS,0.0
00-0031280,2020,1,QB,13.56
00-0031260,2020,1,TE,13.7
00-0031273,2020,1,TE,0.0
00-0036401,2021,1,LB,0.0
00-0036253,2021,1,SAF,0.0
00-0036258,2021,1,G,0.0
00-0033890,2023,1,S,0.0
00-0033894,2023,1,FS,0.0
00-0033891,2023,1,WR,16.5
00-0029653,2023,1,DT,0.0
00-0033902,2023,1,DE,0.0
00-0032392,2025,1,TE,2.0
00-0032388,2025,1,LB,0.0
00-0029764,2022,1,DB,0.0
00-0032398,2025,1,WR,4.4
00-0031360,2020,1,MLB,0.0
00-0024061,2019,1,CB,0.0
00-0036416,2021,1,CB,0.0
00-0036615,2021,1,CB,0.0
00-0036419,2021,1,LB,0.0
00-0036418,2021,1,LB,0.0
00-0036626,2021,1,WR,0.8
00-0036629,2021,1,SAF,0.0
00-0036555,2021,1,RB,2.4
00-0036558,2021,1,DT,0.0
00-0031372,2020,1,CB,0.0
00-0031369,2020,1,C,0.0
00-0031338,2020,1,FS,0.0
00-0031300,2020,1,DE,0.0
00-0031331,2020,1,CB,0.0
00-0031308,2020,1,LB,0.0
00-0031319,2020,1,WR,0.0
00-0031364,2020,1,OLB,0.0
00-0030108,2021,1,TE,5.2
00-0036504,2021,1,CB,0.0
00-0029701,2022,1,QB,19.34
00-0033943,2023,1,WR,12.0
00-0033905,2023,1,DT,0.0
00-0032399,2025,1,SAF,0.0
00-0030181,2021,1,TE,5.1
00-0026143,2021,2,QB,16.3
00-0027867,2021,2,DE,0.0
00-0032415,2025,1,OLB,0.0
00-0030196,2021,1,S,0.0
00-0024221,2019,1,TE,15.9
00-0030140,2021,1,P,0.0
00-0027855,2021,2,NT,0.0
00-0027685,2021,2,WR,6.800000000000001
00-0027973,2021,2,QB,8.74
00-0026498,2021,2,QB,17.220000000000002
00-0022924,2021,2,QB,13.8
00-0031389,2020,1,S,0.0
00-0031404,2020,1,DB,0.0
00-0031387,2020,1,TE,2.8
00-0031412,2020,1,DE,0.0
00-0031380,2020,1,DB,0.0
00-0031408,2020,1,WR,7.2
00-0027969,2021,2,DT,0.0
00-0027949,2021,2,DE,0.0
00-0027955,2021,2,OT,0.0
00-0029892,2022,1,FB,0.0
00-0033945,2023,1,DE,0.0
00-0034054,2023,1,WR,13.0
00-0033947,2023,1,DE,0.0
00-0032464,2025,1,WR,3.6
00-0032569,2025,1,K,0.0
00-0030387,2021,1,LB,0.0
00-0030383,2021,1,S,0.0
00-0028097,2021,2,TE,1.9
00-0029000,2021,2,WR,7.6
00-0030062,2022,1,CB,0.0
00-0024239,2019,1,CB,0.0
00-0030288,2021,1,RB,1.6
00-0030279,2021,1,WR,19.0
00-0029562,2021,2,OLB,0.0
00-0031553,2020,1,ILB,0.0
00-0031543,2020,1,P,0.0
00-0031492,2020,1,K,0.0
00-0028339,2021,2,DL,0.0
00-0028924,2021,2,FS,0.0
00-0028118,2021,2,QB,16.5
00-0028103,2021,2,LB,0.0
00-0028872,2021,2,P,-2.0
00-0029261,2021,2,CB,0.0
00-0028037,2021,2,OLB,0.0
00-0029316,2021,2,OT,0.0
00-0029255,2021,2,MLB,0.0
00-0029413,2021,2,C,0.0
00-0029421,2021,2,K,0.0
00-0030061,2022,1,TE,11.4
00-0034184,2023,1,RB,5.2
00-0032580,2025,1,DB,0.0
00-0032667,2025,1,DE,0.0
00-0030068,2021,2,WR,2.0
00-0030500,2021,1,DT,0.0
00-0030421,2021,1,OLB,0.0
00-0024243,2019,1,TE,3.4000000000000004
00-0029657,2021,2,DE,0.0
00-0029592,2021,2,G,0.0
00-0029597,2021,2,K,0.0
00-0029585,2021,2,DE,0.0
00-0029604,2021,2,QB,25.259999999999998
00-0029606,2021,2,FS,0.0
00-0029570,2021,2,DB,0.0
00-0031619,2020,1,DE,0.0
00-0031610,2020,1,TE,10.5
00-0031587,2020,1,CB,0.0
00-0031588,2020,1,WR,16.6
00-0031583,2020,1,DT,0.0
00-0031608,2020,1,S,0.0
00-0031585,2020,1,TE,7.1
00-0030061,2021,2,TE,1.6
00-0029892,2021,2,FB,3.7
00-0029632,2021,2,WR,0.0
00-0032762,2025,1,DE,0.0
00-0030063,2022,1,DT,0.0
00-0034275,2023,1,DT,0.0
00-0034278,2023,1,CB,0.0
00-0032759,2025,1,DT,0.0
00-0032726,2025,1,K,0.0
00-0030386,2021,2,DT,0.0
00-0030098,2022,1,K,0.0
00-0032764,2025,1,RB,29.2
00-0024333,2019,1,K,0.0
00-0030511,2021,1,DE,0.0
00-0030382,2021,2,ILB,0.0
00-0030506,2021,2,TE,23.9
00-0030503,2021,2,DE,0.0
00-0030564,2021,2,WR,15.4
00-0030528,2021,2,CB,0.0
00-0031763,2020,1,WR,1.8
00-0031622,2020,1,OT,0.0
00-0031713,2020,1,NT,0.0
00-0031740,2020,1,LB,0.0
00-0031844,2020,1,DB,0.0
00-0031690,2020,1,TE,0.0
00-0030573,2021,2,DT,0.0
00-0030161,2021,2,S,0.0
00-0034346,2023,1,G,0.0
00-0034350,2023,1,LB,0.0
00-0030070,2022,1,DT,0.0
00-0030108,2022,1,TE,0.0
00-0034368,2023,1,ILB,0.0
00-0029890,2023,1,NT,0.0
00-0034357,2023,1,SAF,0.0
00-0032763,2025,1,NT,0.0
00-0030578,2021,2,RB,23.9
00-0030578,2021,1,RB,8.7
00-0030561,2021,1,OT,0.0
00-0030968,2021,2,FB,0.30000000000000004
00-0031904,2020,1,CB,0.0
00-0024389,2019,1,TE,22.5
00-0030562,2021,1,CB,0.0
00-0032009,2020,1,WR,10.7
00-0030573,2021,1,DT,0.0
00-0031101,2021,2,LB,0.0
00-0031016,2021,2,CB,0.0
00-0030669,2021,2,WR,6.0
00-0031951,2020,1,TE,1.0
00-0032063,2020,1,RB,0.0
00-0031933,2020,1,DE,0.0
00-0032052,2020,1,DE,0.0
00-0032007,2020,1,CB,0.0
00-0030140,2022,1,P,0.0
00-0033038,2025,1,S,0.0
00-0034375,2023,1,OLB,0.0
00-0034383,2023,1,TE,2.4
00-0030062,2023,1,CB,0.0
00-0034377,2023,1,CB,0.0
00-0034381,2023,1,OLB,0.0
00-0032889,2025,1,DT,0.0
00-0032943,2025,1,P,0.0
00-0030968,2021,1,FB,6.1
00-0031363,2021,2,P,0.0
00-0024421,2019,1,FS,0.0
00-0030694,2021,1,G,0.0
00-0031258,2021,2,LB,0.0
00-0031361,2021,2,OLB,0.0
00-0031338,2021,2,FS,0.0
00-0031285,2021,2,RB,2.9000000000000004
00-0031346,2021,2,DT,0.0
00-0031376,2021,2,RB,2.4000000000000004
00-0031348,2021,2,MLB,0.0
00-0032128,2020,1,WR,1.6
00-0032087,2020,1,K,0.0
00-0032134,2020,1,TE,8.5
00-0032103,2020,1,MLB,0.0
00-0032127,2020,1,LB,0.0
00-0032065,2020,1,P,0.0
00-0032081,2020,1,LB,0.0
00-0031253,2021,2,DB,0.0
00-0031254,2021,2,DT,0.0
00-0033040,2025,1,WR,8.0
00-0034485,2023,1,DB,0.0
00-0034413,2023,1,LB,0.0
00-0034437,2023,1,P,0.0
00-0034419,2023,1,WR,7.2
00-0034450,2023,1,K,0.0
00-0033046,2025,1,LB,0.0
00-0030140,2024,1,P,0.0
00-0031054,2021,1,DT,0.0
00-0031061,2021,1,DB,0.0
00-0031583,2021,2,DT,0.0
00-0031547,2021,2,WR,9.2
00-0025396,2019,1,WR,17.1
00-0025418,2019,1,TE,7.6
00-0031041,2021,1,CB,0.0
00-0031045,2021,1,RB,7.800000000000001
00-0031408,2021,2,WR,24.5
00-0031555,2021,2,CB,0.0
00-0031567,2021,2,OT,0.0
00-0031565,2021,2,DE,0.0
00-0032187,2020,1,RB,19.9
00-0032239,2020,1,CB,0.0
00-0032195,2020,1,CB,0.0
00-0032162,2020,1,DT,0.0
00-0032150,2020,1,CB,0.0
00-0032146,2020,1,OLB,0.0
00-0031596,2021,2,OLB,0.0
00-0031492,2021,2,K,0.0
00-0030431,2022,1,WR,2.3
00-0033050,2025,1,CB,0.0
00-0034488,2023,1,SAF,0.0
00-0034516,2023,1,CB,0.0
00-0034514,2023,1,DB,0.0
00-0034573,2023,1,CB,0.0
00-0033055,2025,1,CB,0.0
00-0031136,2021,1,K,0.0
00-0031806,2021,2,RB,2.1
00-0031796,2021,2,CB,0.0
00-0031787,2021,2,WR,0.0
00-0032382,2020,1,S,0.0
00-0025472,2019,1,DT,0.0
00-0025424,2019,1,FS,0.0
00-0031097,2021,1,CB,0.0
00-0032387,2020,1,DT,0.0
00-0031122,2021,1,G,0.0
00-0031181,2021,1,FS,0.0
00-0031619,2021,2,DE,0.0
00-0031740,2021,2,LB,0.0
00-0032380,2020,1,OT,0.0
00-0032262,2020,1,LB,0.0
00-0032385,2020,1,WR,10.7
00-0031800,2021,2,QB,20.04
00-0031844,2021,2,DB,0.0
00-0031799,2021,2,DB,0.0
00-0031898,2021,2,LB,0.0
00-0031608,2021,2,S,0.0
00-0030506,2022,1,TE,26.1
00-0033073,2025,1,DE,0.0
00-0034728,2023,1,CB,0.0
