player_id,game_id,season,week,y_true,y_pred,fold_idx,max_train_season,catboost_pred,lgbm_pred
00-0019596,2021_02_ATL_TB,2021,2,5.0,1.785263704467553,0,2020,1.785263704467553,2.03571537611972
00-0022924,2021_02_LV_PIT,2021,2,1.0,1.334593065443619,0,2020,1.334593065443619,1.108587687223906
00-0023459,2021_02_DET_GB,2021,2,4.0,1.3076132851192668,0,2020,1.3076132851192668,1.1525361633548046
00-0026143,2021_02_ATL_TB,2021,2,2.0,1.5487264185410676,0,2020,1.5487264185410676,1.3724897520257815
00-0026498,2021_02_LA_IND,2021,2,2.0,1.9279933151091857,0,2020,1.9279933151091857,2.177896410080557
00-0027973,2021_02_CIN_CHI,2021,2,1.0,1.5708039084739505,0,2020,1.5708039084739505,1.4908120178073894
00-0028118,2021_02_HOU_CLE,2021,2,1.0,1.5231527887716656,0,2020,1.5231527887716656,1.7959562097681552
00-0029263,2021_02_TEN_SEA,2021,2,2.0,2.214255383792634,0,2020,2.214255383792634,2.094679756091628
00-0029604,2021_02_MIN_ARI,2021,2,3.0,2.2633680277856776,0,2020,2.2633680277856776,1.8217886279841244
00-0029701,2021_02_TEN_SEA,2021,2,0.0,1.6762255111406774,0,2020,1.6762255111406774,1.3010482557739314
00-0031237,2021_02_DEN_JAX,2021,2,2.0,2.121318200553328,0,2020,2.121318200553328,1.7594833597836224
00-0031280,2021_02_LV_PIT,2021,2,2.0,1.2986192886486814,0,2020,1.2986192886486814,1.2882180764706457
00-0031345,2021_02_SF_PHI,2021,2,1.0,2.1568261808108375,0,2020,2.1568261808108375,1.735562317004519
00-0031503,2021_02_NO_CAR,2021,2,0.0,1.9352351058913728,0,2020,1.9352351058913728,1.9324571462884077
00-0031800,2021_02_NYG_WAS,2021,2,2.0,1.300202195879114,0,2020,1.300202195879114,1.450351180047997
00-0032950,2021_02_LA_IND,2021,2,1.0,1.3791047446348883,0,2020,1.3791047446348883,1.3829576505304308
00-0033077,2021_02_DAL_LAC,2021,2,0.0,1.8658149398849235,0,2020,1.8658149398849235,1.825784396814361
00-0033106,2021_02_DET_GB,2021,2,2.0,1.230918758781019,0,2020,1.230918758781019,1.3541720754437183
00-0033873,2021_02_KC_BAL,2021,2,3.0,2.0469854458443075,0,2020,2.0469854458443075,2.378481115824307
00-0034796,2021_02_KC_BAL,2021,2,1.0,1.594874714810562,0,2020,1.594874714810562,1.3702148216143053
00-0034855,2021_02_HOU_CLE,2021,2,1.0,1.7993972668764302,0,2020,1.7993972668764302,1.8526546242814803
00-0034857,2021_02_BUF_MIA,2021,2,2.0,1.4145958843903002,0,2020,1.4145958843903002,1.3535191829860935
00-0034869,2021_02_NO_CAR,2021,2,2.0,1.4979791365112658,0,2020,1.4979791365112658,1.671423022125343
00-0035228,2021_02_MIN_ARI,2021,2,3.0,1.7374456226889667,0,2020,1.7374456226889667,1.8317899687540464
00-0035710,2021_02_NYG_WAS,2021,2,1.0,1.2378526433562282,0,2020,1.2378526433562282,1.5654631985801573
00-0036212,2021_02_BUF_MIA,2021,2,0.0,1.3187610050989411,0,2020,1.3187610050989411,1.1950959332115048
00-0036355,2021_02_DAL_LAC,2021,2,1.0,1.9800061857320896,0,2020,1.9800061857320896,1.8024418963018216
00-0036389,2021_02_SF_PHI,2021,2,0.0,1.8549126869900685,0,2020,1.8549126869900685,1.8488707559540192
00-0036442,2021_02_CIN_CHI,2021,2,2.0,1.4722838633628612,0,2020,1.4722838633628612,1.4634538999839346
00-0036971,2021_02_DEN_JAX,2021,2,1.0,1.0570672047545082,0,2020,1.0570672047545082,1.2450693737070078
00-0036972,2021_02_NE_NYJ,2021,2,0.0,1.97893324627383,0,2020,1.97893324627383,1.8608432959745975
00-0037013,2021_02_NE_NYJ,2021,2,0.0,1.082479689497166,0,2020,1.082479689497166,1.3222438317190444
00-0019596,2021_03_TB_LA,2021,3,1.0,1.6472499174315771,0,2020,1.6472499174315771,1.9622711044608296
00-0022924,2021_03_CIN_PIT,2021,3,1.0,1.7232871295935568,0,2020,1.7232871295935568,1.818995708114035
00-0023459,2021_03_GB_SF,2021,3,2.0,1.2726263925630266,0,2020,1.2726263925630266,1.407818222323011
00-0026143,2021_03_ATL_NYG,2021,3,2.0,1.2772249631016337,0,2020,1.2772249631016337,1.5153687059634455
00-0026498,2021_03_TB_LA,2021,3,4.0,2.1783156390672147,0,2020,2.1783156390672147,2.071578224710048
00-0029263,2021_03_SEA_MIN,2021,3,1.0,1.816375465384135,0,2020,1.816375465384135,1.9183580089891017
00-0029604,2021_03_SEA_MIN,2021,3,3.0,1.863655680407618,0,2020,1.863655680407618,1.7497393322208752
00-0029701,2021_03_IND_TEN,2021,3,3.0,1.96249217371667,0,2020,1.96249217371667,1.42735165267243
00-0031237,2021_03_NYJ_DEN,2021,3,0.0,1.7760885603769825,0,2020,1.7760885603769825,1.836374081003452
00-0031280,2021_03_MIA_LV,2021,3,2.0,1.8824694968352855,0,2020,1.8824694968352855,1.7063087295850317
00-0031345,2021_03_GB_SF,2021,3,2.0,1.702261349867665,0,2020,1.702261349867665,1.8764553451223909
00-0031503,2021_03_NO_NE,2021,3,2.0,1.1232872438607298,0,2020,1.1232872438607298,1.174896111653835
00-0031800,2021_03_WAS_BUF,2021,3,2.0,1.2513567262882184,0,2020,1.2513567262882184,1.27337080160795
00-0032950,2021_03_IND_TEN,2021,3,0.0,1.5099045159379272,0,2020,1.5099045159379272,1.6522520094309363
00-0033077,2021_03_PHI_DAL,2021,3,3.0,1.3994420096369025,0,2020,1.3994420096369025,1.600384129901484
00-0033106,2021_03_BAL_DET,2021,3,0.0,1.506660759482728,0,2020,1.506660759482728,1.5551116753002865
00-0033119,2021_03_MIA_LV,2021,3,0.0,0.8649126252678815,0,2020,0.8649126252678815,0.9131511915019924
00-0033873,2021_03_LAC_KC,2021,3,3.0,2.0587674089650405,0,2020,2.0587674089650405,2.144838982227222
00-0034796,2021_03_BAL_DET,2021,3,1.0,1.732875143579348,0,2020,1.732875143579348,1.6608543527727553
00-0034855,2021_03_CHI_CLE,2021,3,1.0,1.5665032815343274,0,2020,1.5665032815343274,1.634739923018086
00-0034857,2021_03_WAS_BUF,2021,3,4.0,1.822354517931303,0,2020,1.822354517931303,1.3203551239544482
00-0034869,2021_03_CAR_HOU,2021,3,0.0,1.7872800229251562,0,2020,1.7872800229251562,1.5004882587759971
00-0035228,2021_03_ARI_JAX,2021,3,0.0,1.5672093549404698,0,2020,1.5672093549404698,2.0142005623738526
00-0035710,2021_03_ATL_NYG,2021,3,0.0,1.921366817856542,0,2020,1.921366817856542,1.7101066982388955
00-0036355,2021_03_LAC_KC,2021,3,4.0,1.538749870949502,0,2020,1.538749870949502,1.6367983631072127
00-0036389,2021_03_PHI_DAL,2021,3,2.0,1.7232781976089493,0,2020,1.7232781976089493,1.630205344829794
00-0036442,2021_03_CIN_PIT,2021,3,3.0,1.0962685348200796,0,2020,1.0962685348200796,1.258395678617746
00-0036898,2021_03_CAR_HOU,2021,3,1.0,0.8521200026902905,0,2020,0.8521200026902905,0.8330161439789877
