player_id,game_id,season,week,y_true,y_pred,fold_idx,max_train_season,catboost_pred,lgbm_pred
00-0019596,2021_02_ATL_TB,2021,2,0.0,0.1868203381472177,0,2020,0.1868203381472177,0.2339315581075874
00-0022924,2021_02_LV_PIT,2021,2,0.0,0.1423062374247063,0,2020,0.1423062374247063,0.1613797215936548
00-0023459,2021_02_DET_GB,2021,2,0.0,0.0699063248847403,0,2020,0.0699063248847403,0.161514783818019
00-0026143,2021_02_ATL_TB,2021,2,0.0,0.0764031052631937,0,2020,0.0764031052631937,0.1613929734907834
00-0026498,2021_02_LA_IND,2021,2,0.0,0.104871491591807,0,2020,0.104871491591807,0.2518076005064224
00-0027973,2021_02_CIN_CHI,2021,2,0.0,0.1357645006501421,0,2020,0.1357645006501421,0.1613929734907834
00-0028118,2021_02_HOU_CLE,2021,2,1.0,0.3190650531412269,0,2020,0.3190650531412269,0.2339315585421121
00-0029263,2021_02_TEN_SEA,2021,2,0.0,0.2111631018787841,0,2020,0.2111631018787841,0.2339315585421121
00-0029604,2021_02_MIN_ARI,2021,2,0.0,0.123639568244388,0,2020,0.123639568244388,0.1616319360094462
00-0029701,2021_02_TEN_SEA,2021,2,0.0,0.2189810215038034,0,2020,0.2189810215038034,0.1614678868585189
00-0031237,2021_02_DEN_JAX,2021,2,0.0,0.1682970451195116,0,2020,0.1682970451195116,0.1614140756697552
00-0031280,2021_02_LV_PIT,2021,2,0.0,0.1376667867330897,0,2020,0.1376667867330897,0.194300744577008
00-0031345,2021_02_SF_PHI,2021,2,1.0,0.0765917787053033,0,2020,0.0765917787053033,0.1613797215936548
00-0031503,2021_02_NO_CAR,2021,2,1.0,0.3132881056802523,0,2020,0.3132881056802523,0.1618269037715733
00-0031800,2021_02_NYG_WAS,2021,2,0.0,0.1679185516477934,0,2020,0.1679185516477934,0.2150309297380054
00-0032950,2021_02_LA_IND,2021,2,0.0,0.2119729113645984,0,2020,0.2119729113645984,0.2109592912484537
00-0033077,2021_02_DAL_LAC,2021,2,0.0,0.2561096653504828,0,2020,0.2561096653504828,0.1616319360094462
00-0033106,2021_02_DET_GB,2021,2,0.0,0.279622512617704,0,2020,0.279622512617704,0.194300744577008
00-0033873,2021_02_KC_BAL,2021,2,0.0,0.1771936816028292,0,2020,0.1771936816028292,0.1614610459945007
00-0034796,2021_02_KC_BAL,2021,2,2.0,0.4728333060023287,0,2020,0.4728333060023287,0.2311079232365097
00-0034855,2021_02_HOU_CLE,2021,2,1.0,0.2101009555245099,0,2020,0.2101009555245099,0.1616865629759854
00-0034857,2021_02_BUF_MIA,2021,2,0.0,0.47131595245427,0,2020,0.47131595245427,0.2311079232365097
00-0034869,2021_02_NO_CAR,2021,2,0.0,0.0895462263152126,0,2020,0.0895462263152126,0.2060518405095626
00-0035228,2021_02_MIN_ARI,2021,2,1.0,0.1226835725430094,0,2020,0.1226835725430094,0.1614610459945007
00-0035710,2021_02_NYG_WAS,2021,2,1.0,0.3367429003949374,0,2020,0.3367429003949374,0.1614678868585189
00-0036212,2021_02_BUF_MIA,2021,2,0.0,0.1027273842828092,0,2020,0.1027273842828092,0.2060518405095626
00-0036355,2021_02_DAL_LAC,2021,2,0.0,0.1824590228886767,0,2020,0.1824590228886767,0.1613797215936548
00-0036389,2021_02_SF_PHI,2021,2,1.0,0.4003037267168678,0,2020,0.4003037267168678,0.1618269037715733
00-0036442,2021_02_CIN_CHI,2021,2,0.0,0.0856923159083819,0,2020,0.0856923159083819,0.194300744577008
00-0036971,2021_02_DEN_JAX,2021,2,0.0,0.1040586786765181,0,2020,0.1040586786765181,0.1614140756697552
00-0036972,2021_02_NE_NYJ,2021,2,0.0,0.0805385072268759,0,2020,0.0805385072268759,0.1613797215936548
00-0037013,2021_02_NE_NYJ,2021,2,0.0,0.1329820223596493,0,2020,0.1329820223596493,0.1613797215936548
00-0019596,2021_03_TB_LA,2021,3,1.0,0.2626254901435643,0,2020,0.2626254901435643,0.2339315581075874
00-0022924,2021_03_CIN_PIT,2021,3,0.0,0.1021571554594082,0,2020,0.1021571554594082,0.1613797215936548
00-0023459,2021_03_GB_SF,2021,3,0.0,0.0833166408569693,0,2020,0.0833166408569693,0.1613797215936548
00-0026143,2021_03_ATL_NYG,2021,3,0.0,0.1063432321979234,0,2020,0.1063432321979234,0.1613797215936548
00-0026498,2021_03_TB_LA,2021,3,0.0,0.1026525795827156,0,2020,0.1026525795827156,0.2193513258655965
00-0029263,2021_03_SEA_MIN,2021,3,0.0,0.1801248301816601,0,2020,0.1801248301816601,0.161563612885076
00-0029604,2021_03_SEA_MIN,2021,3,0.0,0.2809682219269945,0,2020,0.2809682219269945,0.194300744577008
00-0029701,2021_03_IND_TEN,2021,3,0.0,0.1671867237213056,0,2020,0.1671867237213056,0.1614678868585189
00-0031237,2021_03_NYJ_DEN,2021,3,0.0,0.1250746748272002,0,2020,0.1250746748272002,0.1614140756697552
00-0031280,2021_03_MIA_LV,2021,3,0.0,0.1633860265915023,0,2020,0.1633860265915023,0.194300744577008
00-0031345,2021_03_GB_SF,2021,3,0.0,0.2203656885464833,0,2020,0.2203656885464833,0.1614678868585189
00-0031503,2021_03_NO_NE,2021,3,0.0,0.3189216036809992,0,2020,0.3189216036809992,0.2060518405095626
00-0031800,2021_03_WAS_BUF,2021,3,1.0,0.1403517934584256,0,2020,0.1403517934584256,0.1827111984282907
