player_id,game_id,season,week,y_true,y_pred,fold_idx,lgbm_pred,catboost_pred
00-0027966,2021_01_JAX_HOU,2021,1,85.0,40.16686757748372,0,37.042064650932126,38.79646267776424
00-0030874,2021_01_CHI_LA,2021,1,12.0,37.56366545832531,0,34.257181304156894,36.2155191687477
00-0031045,2021_01_JAX_HOU,2021,1,44.0,34.83937152164099,0,28.600428230734344,33.664985751318
00-0031062,2021_01_MIA_NE,2021,1,12.0,33.223074623668566,0,23.378455800680964,32.25415652836378
00-0032063,2021_01_PHI_ATL,2021,1,49.0,67.71966894471845,0,72.66182801173012,65.7765636927136
00-0032144,2021_01_DEN_NYG,2021,1,101.0,43.36663399482702,0,41.369073782766904,41.919272768092014
00-0032602,2021_01_LAC_WAS,2021,1,8.0,32.10300193299041,0,24.08205082141022,31.03931050623053
00-0032764,2021_01_ARI_TEN,2021,1,58.0,69.16487658996189,0,68.78130562465549,67.50716149739617
00-0032972,2021_01_DEN_NYG,2021,1,7.0,34.42177303317242,0,26.365688879173742,33.34906204329535
00-0033045,2021_01_DAL_TB,2021,1,33.0,69.91654851747745,0,70.62113072050927,68.19557967464242
00-0033118,2021_01_BAL_LV,2021,1,11.0,43.06312602566878,0,43.22063904623227,41.4989527261436
00-0033280,2021_01_NYJ_CAR,2021,1,98.0,69.39104034948375,0,76.34807584643995,67.32949168238676
00-0033293,2021_01_GB_NO,2021,1,9.0,42.93501944094782,0,38.94243467725592,41.59915932332724
00-0033553,2021_01_ARI_TEN,2021,1,53.0,41.926027079334375,0,37.799572559003614,40.60227575068504
00-0033594,2021_01_SEA_IND,2021,1,91.0,70.31250700073696,0,71.89861921014268,68.54130082147367
00-0033699,2021_01_LAC_WAS,2021,1,57.0,48.36001503769357,0,52.49281665657592,46.55271746020703
00-0033856,2021_01_DAL_TB,2021,1,32.0,60.58214955176762,0,57.78676089728667,59.09728682210438
00-0033893,2021_01_MIN_CIN,2021,1,61.0,68.08967375528445,0,71.53032507026364,66.2272066770728
00-0033897,2021_01_MIN_CIN,2021,1,127.0,71.38884367464533,0,79.16080541665329,69.27314956084452
00-0033906,2021_01_GB_NO,2021,1,83.0,69.4793837337374,0,70.25846060558987,67.7563914203404
00-0033923,2021_01_CLE_KC,2021,1,33.0,39.92990124266649,0,37.95702548473528,38.497410930941584
00-0033948,2021_01_SF_DET,2021,1,54.0,35.08730495232131,0,29.85686153288536,33.85641408574294
00-0033955,2021_01_ARI_TEN,2021,1,9.0,32.65296755804623,0,24.07379175095042,31.61730844614608
00-0034367,2021_01_SEA_IND,2021,1,34.0,38.51286014643701,0,31.209238768320873,37.37954827573256
00-0034681,2021_01_ARI_TEN,2021,1,63.0,50.39456141276441,0,51.35585477037017,48.75167338323068
00-0034791,2021_01_CLE_KC,2021,1,83.0,44.53218453650117,0,48.25459586902512,42.76547606786885
00-0034844,2021_01_DEN_NYG,2021,1,26.0,43.44058654342832,0,43.63243648834748,41.87274719381478
