player_id,game_id,season,week,y_true,y_pred,fold_idx,max_train_season,lgbm_pred,catboost_pred
00-0027061,2021_02_DAL_LAC,2021,2,28.0,44.02910807585899,0,2020,43.89319306061415,47.31822363888105
00-0027656,2021_02_ATL_TB,2021,2,39.0,54.214542080577495,0,2020,52.9504910820418,58.831702307709634
00-0027981,2021_02_NYG_WAS,2021,2,25.0,24.010121265186058,0,2020,27.96865852208878,23.506994663014623
00-0030061,2021_02_SF_PHI,2021,2,6.0,20.746847191752483,0,2020,21.86234875284643,21.836072739918137
00-0030108,2021_02_NE_NYJ,2021,2,10.0,22.93590876156774,0,2020,24.940080058911473,23.59829290315078
00-0030181,2021_02_LA_IND,2021,2,64.0,22.97087410006156,0,2020,23.531492639700872,24.544375482503785
00-0030506,2021_02_KC_BAL,2021,2,109.0,61.43139174529774,0,2020,61.15002125680877,65.86740706930647
00-0031260,2021_02_NYG_WAS,2021,2,45.0,32.296547612284755,0,2020,37.42320431229852,31.560367422565086
00-0031387,2021_02_LV_PIT,2021,2,0.0,16.56208864203699,0,2020,17.28985287495115,17.64169851101891
00-0031484,2021_02_DEN_JAX,2021,2,0.0,14.608285444830825,0,2020,16.439962549265392,14.874285412911105
00-0031558,2021_02_MIN_ARI,2021,2,94.0,14.401915844733471,0,2020,18.125878457889407,13.463839859549786
00-0031610,2021_02_LV_PIT,2021,2,65.0,58.320225342272174,0,2020,57.96119892135824,62.616473165441064
00-0031951,2021_02_DEN_JAX,2021,2,24.0,37.62741301386837,0,2020,42.16288833016727,37.586770071237616
00-0032134,2021_02_CIN_CHI,2021,2,4.0,20.755554573608624,0,2020,22.375978437746628,21.52736148089763
00-0032141,2021_02_TEN_SEA,2021,2,10.0,11.108547208739928,0,2020,13.7834676165043,10.631330990323503
00-0032214,2021_02_NE_NYJ,2021,2,8.0,25.41301237608021,0,2020,26.575311826023952,26.755734615107475
00-0032392,2021_02_HOU_CLE,2021,2,40.0,24.018480441895512,0,2020,25.31024270407672,25.19511364675232
00-0033090,2021_02_NE_NYJ,2021,2,42.0,25.647950986602343,0,2020,27.253471524644283,26.72582657342259
00-0033110,2021_02_LA_IND,2021,2,8.0,54.84011866695031,0,2020,57.280326907137606,57.16266427967818
00-0033217,2021_02_LA_IND,2021,2,18.0,13.164805728613597,0,2020,16.47181197114202,12.414264084756043
00-0033288,2021_02_SF_PHI,2021,2,17.0,52.34129129313269,0,2020,51.028274383548286,56.87568761423629
00-0033357,2021_02_NO_CAR,2021,2,0.0,18.091847325376957,0,2020,15.569001768067402,21.31111495132272
00-0033439,2021_02_HOU_CLE,2021,2,0.0,34.7366947347278,0,2020,36.77700856771039,36.09194203536391
00-0033658,2021_02_DAL_LAC,2021,2,37.0,18.513018370191947,0,2020,20.932050815628887,18.645954420080237
00-0033757,2021_02_DET_GB,2021,2,52.0,21.40748540149803,0,2020,21.062107209436384,23.45668088231228
00-0033858,2021_02_NE_NYJ,2021,2,28.0,45.65823058551227,0,2020,38.19579209007442,53.65960894546168
00-0033885,2021_02_HOU_CLE,2021,2,18.0,37.54066927828628,0,2020,33.98225716993149,42.59144043556584
00-0033895,2021_02_TEN_SEA,2021,2,3.0,25.23179202534339,0,2020,29.383333303024894,24.681216318058684
00-0034011,2021_02_NO_CAR,2021,2,55.0,18.04767478678957,0,2020,19.456309343747627,18.78863326919498
