player_id,game_id,season,week,y_true,y_pred,fold_idx,max_train_season,lgbm_pred,catboost_pred
00-0027966,2021_02_HOU_CLE,2021,2,41.0,60.610864062157624,0,2020,59.356537064228824,61.24106338853582
00-0030874,2021_02_CIN_CHI,2021,2,6.0,19.752262762774247,0,2020,24.38210840060132,19.508958070487044
00-0031045,2021_02_DEN_JAX,2021,2,7.0,35.89712526408734,0,2020,36.349342900272525,36.80153653214296
00-0031062,2021_02_NE_NYJ,2021,2,20.0,13.180788805161702,0,2020,16.251383912510665,13.882476258821686
00-0032063,2021_02_ATL_TB,2021,2,38.0,54.03164929021964,0,2020,55.619968993844466,53.70018006592992
00-0032144,2021_02_DEN_JAX,2021,2,31.0,58.69000360300468,0,2020,48.06166126716997,63.45996376109692
00-0032602,2021_02_NYG_WAS,2021,2,10.0,11.328915034837333,0,2020,13.4913041374719,12.499998874746002
00-0032764,2021_02_TEN_SEA,2021,2,182.0,71.39090643571976,0,2020,76.83410628146827,68.67752884066459
00-0032972,2021_02_NYG_WAS,2021,2,9.0,16.790102182232282,0,2020,19.9947361271573,17.28570283949104
00-0033045,2021_02_DAL_LAC,2021,2,71.0,53.92601607622464,0,2020,51.152196372619194,55.48863326741375
00-0033118,2021_02_LV_PIT,2021,2,9.0,23.843371076186425,0,2020,28.48651856285786,23.4265264113956
00-0033280,2021_02_NO_CAR,2021,2,72.0,72.07152545555003,0,2020,75.49076244264207,70.20705128136024
00-0033293,2021_02_DET_GB,2021,2,67.0,39.016900900661376,0,2020,43.77034261170389,37.93000459165453
00-0033553,2021_02_MIN_ARI,2021,2,26.0,69.78188704221027,0,2020,64.22646113207423,71.89929097981917
00-0033594,2021_02_TEN_SEA,2021,2,31.0,68.30274279845148,0,2020,69.49752044172948,67.55650167843751
00-0033699,2021_02_DAL_LAC,2021,2,54.0,51.245732250221735,0,2020,53.70212680362109,50.652449119163705
00-0033856,2021_02_ATL_TB,2021,2,52.0,45.57469649698406,0,2020,45.28207001048172,46.40490751355549
00-0033893,2021_02_MIN_ARI,2021,2,131.0,60.88640770376318,0,2020,55.59733736990483,63.25322763624242
00-0033897,2021_02_CIN_CHI,2021,2,69.0,81.27231163348604,0,2020,79.51658164148299,81.27239626174065
00-0033906,2021_02_NO_CAR,2021,2,5.0,74.35542454564964,0,2020,72.85101096552452,74.53029782942293
00-0033923,2021_02_HOU_CLE,2021,2,51.0,31.025464106552413,0,2020,31.42032738345889,32.15451032639461
00-0033948,2021_02_DET_GB,2021,2,25.0,36.57064371351985,0,2020,37.8073228193911,37.10759152007456
00-0033955,2021_02_TEN_SEA,2021,2,3.0,16.088729474523173,0,2020,17.946246504561294,17.196687991000765
00-0034367,2021_02_LA_IND,2021,2,5.0,36.78759636132353,0,2020,36.43592619487501,38.00374731014481
00-0034681,2021_02_MIN_ARI,2021,2,46.0,56.241747855302044,0,2020,52.15816503705109,58.27680837824241
00-0034791,2021_02_HOU_CLE,2021,2,95.0,70.15197915101918,0,2020,66.66812516714539,71.35676466708081
00-0034844,2021_02_NYG_WAS,2021,2,57.0,44.38811316935878,0,2020,48.13526872814677,43.51688269034148
00-0035243,2021_02_SF_PHI,2021,2,55.0,69.00269574910658,0,2020,59.43510969964888,72.89019180577036
00-0035250,2021_02_BUF_MIA,2021,2,82.0,64.98021922308394,0,2020,62.21522482320104,66.08567748788708
00-0035311,2021_02_BUF_MIA,2021,2,25.0,48.12142138667697,0,2020,52.439323209513134,46.84982982801043
00-0035537,2021_02_NE_NYJ,2021,2,50.0,21.870625345135394,0,2020,21.74774877841532,23.59940767637792
00-0035657,2021_02_NE_NYJ,2021,2,62.0,70.19105552552973,0,2020,65.89897964235196,71.74437423988843
00-0035664,2021_02_LA_IND,2021,2,53.0,74.34955384617646,0,2020,72.24756963927976,74.78354583799701
00-0035685,2021_02_CIN_CHI,2021,2,61.0,81.02783216986508,0,2020,75.84208172941655,82.52388725013807
00-0035831,2021_02_DEN_JAX,2021,2,47.0,28.487737576351076,0,2020,28.999186593516896,29.670349636924236
00-0035860,2021_02_NO_CAR,2021,2,7.0,36.97085558106448,0,2020,41.08669769788649,36.244087296764185
00-0036223,2021_02_LA_IND,2021,2,51.0,65.39947743941158,0,2020,65.43042021791193,65.2764933904659
00-0036275,2021_02_DET_GB,2021,2,37.0,55.80519661057387,0,2020,56.79192536856676,55.66161338548635
00-0036328,2021_02_NYG_WAS,2021,2,69.0,81.47555151465171,0,2020,81.28843274483054,80.7877516646274
00-0036360,2021_02_KC_BAL,2021,2,46.0,46.539520565225715,0,2020,50.55662685801694,45.463112992476624
00-0036457,2021_02_KC_BAL,2021,2,77.0,50.659727981727684,0,2020,45.82839837569695,53.24764540805025
00-0036567,2021_02_SF_PHI,2021,2,42.0,78.26926292385146,0,2020,73.36630484450426,79.75593707229834
00-0036893,2021_02_LV_PIT,2021,2,38.0,62.15723910027276,0,2020,59.154051524146226,63.481657901022565
00-0036919,2021_02_SF_PHI,2021,2,14.0,29.74946769235029,0,2020,30.869151951062335,30.6168378383758
00-0036997,2021_02_DEN_JAX,2021,2,64.0,60.214087143935906,0,2020,64.05491109654086,58.653250719834354
00-0027966,2021_03_CAR_HOU,2021,3,21.0,52.01320434158513,0,2020,46.59968372697637,54.797830594014805
00-0030513,2021_03_BAL_DET,2021,3,28.0,34.70081893252333,0,2020,35.06088662395622,35.69421197686639
00-0030874,2021_03_CHI_CLE,2021,3,0.0,13.69046148425638,0,2020,19.620948155930783,13.132292556223485
00-0031045,2021_03_ARI_JAX,2021,3,44.0,27.271912008809075,0,2020,31.287476642744213,26.986341783343068
00-0031062,2021_03_NO_NE,2021,3,6.0,20.438655564622383,0,2020,20.940944498889294,21.95533080998604
00-0032063,2021_03_ATL_NYG,2021,3,50.0,51.063274956095675,0,2020,52.13994318118411,51.07519579549911
00-0032144,2021_03_NYJ_DEN,2021,3,60.0,49.72996444708491,0,2020,47.024482107592654,51.43505784099978
00-0032187,2021_03_CAR_HOU,2021,3,11.0,28.372436538476123,0,2020,34.79306420362748,26.999818549310596
00-0032602,2021_03_WAS_BUF,2021,3,23.0,17.2548855413597,0,2020,17.449599388412253,19.035374853211607
00-0032764,2021_03_IND_TEN,2021,3,113.0,83.32695929653273,0,2020,88.5333601088462,80.22666661508904
00-0033045,2021_03_PHI_DAL,2021,3,95.0,56.33384097587708,0,2020,57.77697627420508,55.97085469128579
00-0033118,2021_03_MIA_LV,2021,3,24.0,27.101446278414336,0,2020,25.296444336013035,29.34443718498798
00-0033280,2021_03_CAR_HOU,2021,3,31.0,75.01254372537342,0,2020,75.84104620305291,74.14980872931321
00-0033293,2021_03_GB_SF,2021,3,82.0,49.652005026352946,0,2020,45.3213832541672,52.0643341155646
00-0033553,2021_03_ARI_JAX,2021,3,43.0,50.625073741377,0,2020,50.94196380211584,50.98411438774688
