player_id,game_id,season,week,y_true,y_pred,fold_idx,max_train_season,lgbm_pred,catboost_pred
00-0027685,2021_02_BUF_MIA,2021,2,6.0,5.925045856271637,0,2020,5.862947918316218,5.933988444834158
00-0027793,2021_02_ATL_TB,2021,2,3.0,6.482926947969209,0,2020,6.636386068414058,6.417324130258935
00-0027942,2021_02_MIN_ARI,2021,2,6.0,3.5709268847764895,0,2020,3.873850358495463,3.71396841606277
00-0027944,2021_02_TEN_SEA,2021,2,8.0,5.088745285862888,0,2020,5.567448821160623,5.087117901355837
00-0029000,2021_02_BUF_MIA,2021,2,4.0,7.705362098567648,0,2020,7.325699043943926,7.618769464357645
00-0029293,2021_02_DEN_JAX,2021,2,11.0,6.9605050857032875,0,2020,6.674831936914376,6.919386880472997
00-0029632,2021_02_SF_PHI,2021,2,1.0,2.5840104547946585,0,2020,2.919360592149373,2.8003452842794503
00-0030035,2021_02_MIN_ARI,2021,2,7.0,8.0368537466579,0,2020,8.101571986912585,7.861184072142638
00-0030068,2021_02_CIN_CHI,2021,2,3.0,4.165328656436676,0,2020,4.656491510781237,4.23481039749906
00-0030279,2021_02_DAL_LAC,2021,2,8.0,9.532389941722109,0,2020,9.78245327839778,9.212455548791972
00-0030431,2021_02_LA_IND,2021,2,9.0,6.185628693510245,0,2020,5.583159186953794,6.250514230151216
00-0030564,2021_02_MIN_ARI,2021,2,4.0,8.208992593243938,0,2020,8.122757602962844,8.041110643554902
00-0030669,2021_02_BUF_MIA,2021,2,6.0,2.797406391232988,0,2020,2.779704729549439,3.0468867502443326
00-0031236,2021_02_HOU_CLE,2021,2,14.0,7.176426124255647,0,2020,6.209500368179217,7.214721771180661
00-0031325,2021_02_KC_BAL,2021,2,7.0,7.542269323185189,0,2020,6.806268703157443,7.518998737698235
00-0031381,2021_02_DET_GB,2021,2,9.0,6.598795527658345,0,2020,6.271473294105823,6.592119103834771
00-0031382,2021_02_HOU_CLE,2021,2,1.0,6.986847290343306,0,2020,7.346937892568154,6.852221188160829
00-0031408,2021_02_ATL_TB,2021,2,9.0,5.447574080803977,0,2020,5.4882425919858155,5.479647284294374
00-0031428,2021_02_CIN_CHI,2021,2,4.0,7.142251416467325,0,2020,7.123791514946403,7.048957554534638
00-0031544,2021_02_DAL_LAC,2021,2,5.0,8.793467738041457,0,2020,8.49625120291754,8.609332200683044
00-0031547,2021_02_BUF_MIA,2021,2,9.0,7.10624952411038,0,2020,6.8835118569541445,7.044719040890334
00-0031549,2021_02_NE_NYJ,2021,2,3.0,7.113196213233391,0,2020,7.097055526174547,7.021866936105733
00-0031588,2021_02_BUF_MIA,2021,2,8.0,7.98922025645157,0,2020,8.116373114569674,7.808469998711459
00-0032009,2021_02_NYG_WAS,2021,2,8.0,3.063642754095498,0,2020,3.8443491932944167,3.179071702367907
00-0032128,2021_02_HOU_CLE,2021,2,2.0,2.879243360262691,0,2020,3.34924244816998,3.0532153545519507
00-0032211,2021_02_TEN_SEA,2021,2,11.0,7.472912416801442,0,2020,6.699428722883115,7.460422220637541
00-0032355,2021_02_TEN_SEA,2021,2,5.0,4.999580512144134,0,2020,5.219448200070543,5.041636441641364
00-0032385,2021_02_NYG_WAS,2021,2,10.0,8.287283130102075,0,2020,8.418430920115492,8.082445069269802
00-0032464,2021_02_DET_GB,2021,2,2.0,4.631501315253365,0,2020,4.670063651798833,4.728274626110256
00-0032688,2021_02_NO_CAR,2021,2,6.0,3.8474243620469375,0,2020,4.301826531610226,3.9471987967197135
00-0032775,2021_02_KC_BAL,2021,2,4.0,3.9293001701747787,0,2020,3.610746265559029,4.132050522568259
