player_id,game_id,season,week,y_true,y_pred,fold_idx,max_train_season,lgbm_pred,catboost_pred
00-0027966,2021_02_HOU_CLE,2021,2,14.0,13.523887903964082,0,2020,14.903560477673627,13.209050950128546
00-0030874,2021_02_CIN_CHI,2021,2,2.0,5.5809385917750545,0,2020,6.1047768773997975,5.265438333382807
00-0031045,2021_02_DEN_JAX,2021,2,2.0,8.36694072303122,0,2020,9.2732050862301,7.994775085912218
00-0031062,2021_02_NE_NYJ,2021,2,5.0,3.4542679126396876,0,2020,3.09155751773707,3.5934133053976973
00-0032063,2021_02_ATL_TB,2021,2,9.0,12.802196797886388,0,2020,12.73453490751022,13.434834483158582
00-0032144,2021_02_DEN_JAX,2021,2,13.0,12.40548724315231,0,2020,12.386825355401646,12.974618667103012
00-0032602,2021_02_NYG_WAS,2021,2,4.0,2.256332715218923,0,2020,2.7526390377561105,1.711770478407737
00-0032764,2021_02_TEN_SEA,2021,2,35.0,14.789937677922062,0,2020,15.078462547473489,15.324490639434227
00-0032972,2021_02_NYG_WAS,2021,2,2.0,4.843187542657321,0,2020,4.968706572214611,4.748205913186023
00-0033045,2021_02_DAL_LAC,2021,2,16.0,13.657928988734023,0,2020,12.35644322321267,15.208045269977005
00-0033118,2021_02_LV_PIT,2021,2,7.0,7.270814009976782,0,2020,6.611444271803083,7.900024686344591
00-0033280,2021_02_NO_CAR,2021,2,24.0,16.014943660979412,0,2020,16.94685583572776,16.195791560085013
00-0033293,2021_02_DET_GB,2021,2,17.0,8.558715061383896,0,2020,9.079609642120582,8.46747795675301
00-0033553,2021_02_MIN_ARI,2021,2,8.0,12.870754178933025,0,2020,13.417624128200384,13.08334649643558
00-0033594,2021_02_TEN_SEA,2021,2,13.0,14.752676610883723,0,2020,14.958299244203992,15.341804460856846
00-0033699,2021_02_DAL_LAC,2021,2,9.0,11.857738541180284,0,2020,10.778160067754358,13.11998378943467
00-0033856,2021_02_ATL_TB,2021,2,11.0,11.710250000802866,0,2020,12.361909136571668,11.763737769371678
00-0033893,2021_02_MIN_ARI,2021,2,22.0,14.853857205634904,0,2020,15.226660633046391,15.334872552495144
00-0033897,2021_02_CIN_CHI,2021,2,20.0,17.509251750523482,0,2020,17.71637163125422,18.303062405468083
00-0033906,2021_02_NO_CAR,2021,2,8.0,18.793631222300114,0,2020,17.721048577279404,20.56865069811213
00-0033923,2021_02_HOU_CLE,2021,2,13.0,7.005571365040019,0,2020,8.480646174248948,6.1382794641100125
00-0033948,2021_02_DET_GB,2021,2,7.0,8.735189828985558,0,2020,8.581848835471776,9.123590257350768
