player_id,game_id,season,week,y_true,y_pred,fold_idx,max_train_season,lgbm_pred,catboost_pred
00-0027685,2021_02_BUF_MIA,2021,2,48.0,45.87511282008588,0,2020,45.87511282008588,47.4886263212143
00-0027793,2021_02_ATL_TB,2021,2,17.0,50.325566590610094,0,2020,50.325566590610094,50.96652679484982
00-0027942,2021_02_MIN_ARI,2021,2,44.0,31.402426395477946,0,2020,31.402426395477946,28.068119129985845
00-0027944,2021_02_TEN_SEA,2021,2,128.0,46.872586179805594,0,2020,46.872586179805594,42.2705831902547
00-0029000,2021_02_BUF_MIA,2021,2,36.0,58.65588083607014,0,2020,58.65588083607014,66.62369592557027
00-0029293,2021_02_DEN_JAX,2021,2,55.0,53.72522220009495,0,2020,53.72522220009495,52.47115126862628
00-0029632,2021_02_SF_PHI,2021,2,0.0,27.13530755004516,0,2020,27.13530755004516,26.290962827107677
00-0030035,2021_02_MIN_ARI,2021,2,39.0,60.919120184315,0,2020,60.919120184315,61.09278517784418
00-0030068,2021_02_CIN_CHI,2021,2,10.0,35.75453158953206,0,2020,35.75453158953206,28.817027027694863
00-0030279,2021_02_DAL_LAC,2021,2,108.0,83.8390114698132,0,2020,83.8390114698132,79.58550665435149
00-0030431,2021_02_LA_IND,2021,2,64.0,46.482947256301685,0,2020,46.482947256301685,46.14191872038643
00-0030564,2021_02_MIN_ARI,2021,2,54.0,72.86421887704842,0,2020,72.86421887704842,70.50547914975829
00-0030669,2021_02_BUF_MIA,2021,2,20.0,23.111482520186662,0,2020,23.111482520186662,23.652725294142545
00-0031236,2021_02_HOU_CLE,2021,2,78.0,59.22966431523582,0,2020,59.22966431523582,60.00108703540144
00-0031325,2021_02_KC_BAL,2021,2,44.0,60.34033642911856,0,2020,60.34033642911856,63.55497052870526
00-0031381,2021_02_DET_GB,2021,2,121.0,47.693822536539344,0,2020,47.693822536539344,52.2652692659697
00-0031382,2021_02_HOU_CLE,2021,2,9.0,43.59608199462167,0,2020,43.59608199462167,47.23485796791408
00-0031408,2021_02_ATL_TB,2021,2,75.0,47.66897354977937,0,2020,47.66897354977937,42.14223575346163
00-0031428,2021_02_CIN_CHI,2021,2,24.0,54.853793520939945,0,2020,54.853793520939945,69.99420311574973
00-0031544,2021_02_DAL_LAC,2021,2,24.0,74.44304808757241,0,2020,74.44304808757241,71.00370719164093
00-0031547,2021_02_BUF_MIA,2021,2,42.0,63.56729495283017,0,2020,63.56729495283017,63.59563741134156
00-0031549,2021_02_NE_NYJ,2021,2,21.0,54.36397389602629,0,2020,54.36397389602629,58.23132384510248
00-0031588,2021_02_BUF_MIA,2021,2,60.0,72.07830259640278,0,2020,72.07830259640278,74.30668955522225
00-0032009,2021_02_NYG_WAS,2021,2,44.0,29.219970256847297,0,2020,29.219970256847297,26.03157673939574
00-0032128,2021_02_HOU_CLE,2021,2,13.0,23.62642784946732,0,2020,23.62642784946732,22.006287206615955
00-0032211,2021_02_TEN_SEA,2021,2,178.0,65.78109444558008,0,2020,65.78109444558008,58.65388482326371
00-0032355,2021_02_TEN_SEA,2021,2,22.0,41.72389810567653,0,2020,41.72389810567653,39.75544866244382
00-0032385,2021_02_NYG_WAS,2021,2,94.0,61.40424133273701,0,2020,61.40424133273701,70.13022352273109
00-0032464,2021_02_DET_GB,2021,2,18.0,39.16131479852,0,2020,39.16131479852,41.317522773798174
00-0032688,2021_02_NO_CAR,2021,2,38.0,31.442519290844544,0,2020,31.442519290844544,34.466740189241975
00-0032775,2021_02_KC_BAL,2021,2,46.0,43.18550180623177,0,2020,43.18550180623177,37.24981154325215
00-0033009,2021_02_CIN_CHI,2021,2,73.0,36.55307202616682,0,2020,36.55307202616682,36.96155505999083
00-0033040,2021_02_KC_BAL,2021,2,14.0,69.75467924432839,0,2020,69.75467924432839,65.78183490589167
00-0033251,2021_02_LA_IND,2021,2,38.0,54.62016081045433,0,2020,54.62016081045433,48.48080684561523
00-0033307,2021_02_NE_NYJ,2021,2,10.0,26.91923501448693,0,2020,26.91923501448693,25.411070489113815
00-0033375,2021_02_DEN_JAX,2021,2,37.0,43.34316722223283,0,2020,43.34316722223283,45.06832112505517
00-0033536,2021_02_DAL_LAC,2021,2,91.0,79.22355627617338,0,2020,79.22355627617338,71.27642138041213
00-0033857,2021_02_LV_PIT,2021,2,41.0,62.013101926143854,0,2020,62.013101926143854,60.31068356952039
00-0033871,2021_02_NE_NYJ,2021,2,8.0,58.73361222619219,0,2020,58.73361222619219,57.86915693744539
00-0033908,2021_02_LA_IND,2021,2,163.0,75.2933621428204,0,2020,75.2933621428204,76.6669405096223
00-0033921,2021_02_ATL_TB,2021,2,62.0,78.45418331926722,0,2020,78.45418331926722,67.80399683898197
00-0033932,2021_02_NYG_WAS,2021,2,38.0,45.63463108819321,0,2020,45.63463108819321,46.12247776648235
00-0034272,2021_02_DET_GB,2021,2,0.0,42.46720764217045,0,2020,42.46720764217045,46.30521899425295
00-0034348,2021_02_DEN_JAX,2021,2,159.0,40.99949113387869,0,2020,40.99949113387869,35.65635704207307
00-0034411,2021_02_ATL_TB,2021,2,28.0,41.40749732518403,0,2020,41.40749732518403,39.19376520814792
00-0034418,2021_02_DAL_LAC,2021,2,20.0,26.36798478936882,0,2020,26.36798478936882,26.501310427338467
00-0034419,2021_02_NE_NYJ,2021,2,73.0,42.8400067558884,0,2020,42.8400067558884,45.7920833231447
00-0034487,2021_02_SF_PHI,2021,2,9.0,41.29359687426344,0,2020,41.29359687426344,40.74147986591065
00-0034775,2021_02_MIN_ARI,2021,2,65.0,46.35446673528362,0,2020,46.35446673528362,50.32526994197158
00-0034777,2021_02_DEN_JAX,2021,2,19.0,58.02373994167033,0,2020,58.02373994167033,63.19740368899396
00-0034827,2021_02_NO_CAR,2021,2,79.0,61.47735127999585,0,2020,61.47735127999585,51.95147077704807
00-0034837,2021_02_ATL_TB,2021,2,63.0,61.5520266411354,0,2020,61.5520266411354,59.49865684215267
00-0034930,2021_02_DET_GB,2021,2,24.0,32.84590533842455,0,2020,32.84590533842455,30.3715272157854
00-0034960,2021_02_NE_NYJ,2021,2,38.0,60.49868595746534,0,2020,60.49868595746534,57.27456589751437
00-0034983,2021_02_LV_PIT,2021,2,57.0,47.079852108028234,0,2020,47.079852108028234,46.85245305713165
00-0035140,2021_02_KC_BAL,2021,2,55.0,44.79567226846226,0,2020,44.79567226846226,42.90349956204744
00-0035215,2021_02_NO_CAR,2021,2,9.0,38.16719090016876,0,2020,38.16719090016876,40.40742308410604
00-0035216,2021_02_LV_PIT,2021,2,105.0,51.39497270508882,0,2020,51.39497270508882,59.56486019499704
00-0035414,2021_02_DAL_LAC,2021,2,13.0,35.60525640553676,0,2020,35.60525640553676,37.95790188920882
00-0035535,2021_02_NYG_WAS,2021,2,54.0,40.74500837983238,0,2020,40.74500837983238,48.68689512434252
00-0035640,2021_02_TEN_SEA,2021,2,53.0,74.00705499272709,0,2020,74.00705499272709,66.39629054845074
00-0035659,2021_02_NYG_WAS,2021,2,107.0,62.43560846823035,0,2020,62.43560846823035,63.63097055315227
00-0035662,2021_02_KC_BAL,2021,2,113.0,49.654609168546195,0,2020,49.654609168546195,46.89243629813849
00-0035676,2021_02_TEN_SEA,2021,2,43.0,68.54412117716711,0,2020,68.54412117716711,64.87986408718943
00-0035719,2021_02_SF_PHI,2021,2,93.0,67.64072352198623,0,2020,67.64072352198623,68.66199764911511
00-0036182,2021_02_TEN_SEA,2021,2,6.0,23.263057855678337,0,2020,23.263057855678337,20.964178916981027
00-0036219,2021_02_NO_CAR,2021,2,8.0,44.00001098015095,0,2020,44.00001098015095,41.74771301424577
00-0036233,2021_02_HOU_CLE,2021,2,14.0,32.288436228727505,0,2020,32.288436228727505,33.57655857141658
00-0036247,2021_02_TEN_SEA,2021,2,95.0,27.66036061848636,0,2020,27.66036061848636,21.219456162718945
00-0036252,2021_02_LA_IND,2021,2,123.0,56.334735860930216,0,2020,56.334735860930216,51.09539703081211
00-0036261,2021_02_SF_PHI,2021,2,6.0,25.377790671966405,0,2020,25.377790671966405,23.618767392428648
00-0036268,2021_02_DEN_JAX,2021,2,-3.0,50.34615154140057,0,2020,50.34615154140057,55.02300320621035
00-0036271,2021_02_SF_PHI,2021,2,117.0,27.444344694028224,0,2020,27.444344694028224,28.85107639124864
00-0036277,2021_02_DET_GB,2021,2,63.0,33.97145672633984,0,2020,33.97145672633984,38.000691623171114
00-0036309,2021_02_CIN_CHI,2021,2,66.0,53.89370839428169,0,2020,53.89370839428169,53.89325500485205
00-0036322,2021_02_MIN_ARI,2021,2,65.0,63.35679319455375,0,2020,63.35679319455375,63.323058684723634
00-0036326,2021_02_LV_PIT,2021,2,70.0,42.586996517875015,0,2020,42.586996517875015,47.29912327752321
00-0036331,2021_02_KC_BAL,2021,2,0.0,31.892702965611857,0,2020,31.892702965611857,31.698703779670396
00-0036345,2021_02_MIN_ARI,2021,2,91.0,52.75834728110291,0,2020,52.75834728110291,57.34600673924233
00-0036357,2021_02_LV_PIT,2021,2,113.0,40.84658812887216,0,2020,40.84658812887216,39.46616475344555
00-0036358,2021_02_DAL_LAC,2021,2,81.0,63.94996623493735,0,2020,63.94996623493735,57.216427291972394
00-0036365,2021_02_LV_PIT,2021,2,40.0,41.93042093505799,0,2020,41.93042093505799,41.20544347336384
00-0036387,2021_02_SF_PHI,2021,2,5.0,45.346063143976785,0,2020,45.346063143976785,49.63033669192071
00-0036410,2021_02_CIN_CHI,2021,2,60.0,46.79804509573187,0,2020,46.79804509573187,52.16418606014775
00-0036412,2021_02_DEN_JAX,2021,2,5.0,33.71200368282333,0,2020,33.71200368282333,31.65131920347114
00-0036415,2021_02_LA_IND,2021,2,14.0,48.46304648190602,0,2020,48.46304648190602,42.83233205243892
00-0036554,2021_02_HOU_CLE,2021,2,32.0,26.014760396924252,0,2020,26.014760396924252,26.86359756196281
00-0036613,2021_02_BUF_MIA,2021,2,48.0,53.283850479665894,0,2020,53.283850479665894,55.55248716585278
00-0036626,2021_02_NYG_WAS,2021,2,34.0,52.806750223650056,0,2020,52.806750223650056,52.04101952281583
00-0036900,2021_02_CIN_CHI,2021,2,54.0,66.12050017565441,0,2020,66.12050017565441,67.42584641043564
00-0036912,2021_02_SF_PHI,2021,2,16.0,66.08898279819641,0,2020,66.08898279819641,69.121657847691
00-0036955,2021_02_NO_CAR,2021,2,17.0,36.45541184126869,0,2020,36.45541184126869,35.35644337927457
00-0036963,2021_02_DET_GB,2021,2,18.0,29.72746067049697,0,2020,29.72746067049697,25.342840377737172
00-0036980,2021_02_NE_NYJ,2021,2,47.0,46.45539809997547,0,2020,46.45539809997547,40.594576665083856
