player_id,game_id,season,week,y_true,y_pred,fold_idx,max_train_season,catboost_pred,lgbm_pred
00-0027966,2021_02_HOU_CLE,2021,2,0.0,0.45757603206095276,0,2020,0.4499925640114067,0.3694771117390293
00-0030874,2021_02_CIN_CHI,2021,2,0.0,0.33486553692571525,0,2020,0.213648781840378,0.3625778451494147
00-0031045,2021_02_DEN_JAX,2021,2,0.0,0.29197280849129115,0,2020,0.2548208359352591,0.2632832561876776
00-0031062,2021_02_NE_NYJ,2021,2,1.0,0.21223280768483843,0,2020,0.2023923711657136,0.1796301779083337
00-0032063,2021_02_ATL_TB,2021,2,0.0,0.26594850365759715,0,2020,0.2690844989638619,0.211425898225661
00-0032144,2021_02_DEN_JAX,2021,2,0.0,0.5048840084263015,0,2020,0.4118854527683938,0.4732768640427268
00-0032602,2021_02_NYG_WAS,2021,2,1.0,0.2218666080902046,0,2020,0.190537629807498,0.2039727094715423
00-0032764,2021_02_TEN_SEA,2021,2,3.0,0.5645811764533558,0,2020,0.4363635600835145,0.547465474509383
00-0032972,2021_02_NYG_WAS,2021,2,0.0,0.2520416449876853,0,2020,0.1773475922290508,0.2614801659281421
00-0033045,2021_02_DAL_LAC,2021,2,1.0,0.4114355640784768,0,2020,0.2608205498512492,0.4453883931586512
00-0033118,2021_02_LV_PIT,2021,2,0.0,0.2778640237932416,0,2020,0.2879768600289363,0.2152713452451546
00-0033280,2021_02_NO_CAR,2021,2,1.0,0.4903697291897566,0,2020,0.3845280314098578,0.4719931830843907
00-0033293,2021_02_DET_GB,2021,2,1.0,0.2121262870232526,0,2020,0.2006739256860659,0.1808085965363706
00-0033376,2021_02_KC_BAL,2021,2,0.0,0.21031244463626708,0,2020,0.2282788370080286,0.1563666936359986
00-0033553,2021_02_MIN_ARI,2021,2,0.0,0.6066070382648205,0,2020,0.3840342667285359,0.6541370450607227
00-0033594,2021_02_TEN_SEA,2021,2,2.0,0.4967054603003359,0,2020,0.452107939418385,0.4290071818479206
00-0033699,2021_02_DAL_LAC,2021,2,0.0,0.46297262853516624,0,2020,0.347596616515911,0.4580582673585314
