player_id,game_id,season,week,y_true,y_pred,fold_idx,max_train_season,catboost_pred,lgbm_pred
00-0027966,2021_02_HOU_CLE,2021,2,1.0,2.184184019122144,0,2020,1.9298479860915267,2.184184019122144
00-0030874,2021_02_CIN_CHI,2021,2,2.0,2.4499672225741667,0,2020,2.957628617127309,2.4499672225741667
00-0031045,2021_02_DEN_JAX,2021,2,0.0,1.877531534329058,0,2020,1.880144591049957,1.877531534329058
00-0031062,2021_02_NE_NYJ,2021,2,6.0,4.023609787839861,0,2020,3.5128100124563497,4.023609787839861
00-0032063,2021_02_ATL_TB,2021,2,7.0,3.784312384940975,0,2020,3.9758715123685744,3.784312384940975
00-0032144,2021_02_DEN_JAX,2021,2,2.0,2.437626774591672,0,2020,2.324069548594261,2.437626774591672
00-0032602,2021_02_NYG_WAS,2021,2,5.0,1.7942237264771843,0,2020,2.386216951837047,1.7942237264771843
00-0032764,2021_02_TEN_SEA,2021,2,6.0,2.536259866611461,0,2020,2.4846275659918797,2.536259866611461
00-0032972,2021_02_NYG_WAS,2021,2,1.0,1.855000389509312,0,2020,1.8636389363519037,1.855000389509312
00-0033045,2021_02_DAL_LAC,2021,2,2.0,2.1542611326493706,0,2020,2.2177938266562753,2.1542611326493706
00-0033118,2021_02_LV_PIT,2021,2,5.0,2.277327004276576,0,2020,2.403036128566476,2.277327004276576
00-0033280,2021_02_NO_CAR,2021,2,5.0,4.670469092839711,0,2020,4.88412682382092,4.670469092839711
00-0033293,2021_02_DET_GB,2021,2,6.0,1.9988909771802452,0,2020,1.7112919832365854,1.9988909771802452
00-0033376,2021_02_KC_BAL,2021,2,0.0,0.2989248907995679,0,2020,0.2889110913008781,0.2989248907995679
00-0033553,2021_02_MIN_ARI,2021,2,0.0,0.253834623765389,0,2020,0.2989884055013574,0.253834623765389
00-0033594,2021_02_TEN_SEA,2021,2,0.0,0.4299439292262479,0,2020,0.507535579297957,0.4299439292262479
00-0033699,2021_02_DAL_LAC,2021,2,9.0,2.2210819736975536,0,2020,2.1714974771147686,2.2210819736975536
00-0033856,2021_02_ATL_TB,2021,2,4.0,3.658159899501825,0,2020,3.2314343555052876,3.658159899501825
