player_id,game_id,season,week,y_true,y_pred,fold_idx,max_train_season,catboost_pred,lgbm_pred
00-0027685,2021_02_BUF_MIA,2021,2,48.0,48.72742800087487,0,2020,48.18787852879171,44.88315685379288
00-0027793,2021_02_ATL_TB,2021,2,17.0,55.03111307256806,0,2020,57.64390410120127,44.62627821694144
00-0027942,2021_02_MIN_ARI,2021,2,44.0,41.265912641161044,0,2020,44.2760638323747,32.111369692010655
00-0027944,2021_02_TEN_SEA,2021,2,128.0,47.77123714603224,0,2020,43.20622527842264,51.29261238300734
00-0029000,2021_02_BUF_MIA,2021,2,36.0,61.02611070622693,0,2020,57.49252184718512,60.80408784157997
00-0029293,2021_02_DEN_JAX,2021,2,55.0,53.372043769616106,0,2020,50.47494567800356,53.09898007513851
00-0029632,2021_02_SF_PHI,2021,2,0.0,29.74472883456557,0,2020,28.313905128979037,30.209363272714327
00-0030035,2021_02_MIN_ARI,2021,2,39.0,63.29811087490146,0,2020,61.188081167789576,60.19540490844335
00-0030068,2021_02_CIN_CHI,2021,2,10.0,35.74800321289538,0,2020,33.69123738251004,36.48025538464952
00-0030279,2021_02_DAL_LAC,2021,2,108.0,83.09413571296412,0,2020,75.48569945931942,87.04155059150496
00-0030431,2021_02_LA_IND,2021,2,64.0,46.888341431608616,0,2020,44.16938765756264,47.220392012397426
00-0030564,2021_02_MIN_ARI,2021,2,54.0,77.28089011879595,0,2020,69.94903034273611,81.56099244123143
00-0030669,2021_02_BUF_MIA,2021,2,20.0,22.859727920475713,0,2020,20.835504506048405,25.37232671931107
00-0031236,2021_02_HOU_CLE,2021,2,78.0,60.378054872811305,0,2020,62.237040940080874,50.56410326867697
00-0031325,2021_02_KC_BAL,2021,2,44.0,74.36663511657494,0,2020,67.81740723193208,77.65700972419212
00-0031381,2021_02_DET_GB,2021,2,121.0,54.25577355643631,0,2020,53.03196488325866,50.85160906949263
00-0031382,2021_02_HOU_CLE,2021,2,9.0,51.32067850927363,0,2020,51.754507685221654,45.35835870058596
00-0031408,2021_02_ATL_TB,2021,2,75.0,42.954628820175735,0,2020,43.41207218048531,38.14349720881516
00-0031428,2021_02_CIN_CHI,2021,2,24.0,58.86077856606589,0,2020,59.55179165197416,51.3608318417839
00-0031544,2021_02_DAL_LAC,2021,2,24.0,77.74718958743051,0,2020,75.85271954687416,72.19589472806807
00-0031547,2021_02_BUF_MIA,2021,2,42.0,68.45745117165208,0,2020,67.50956788414439,62.531585605634454
