player_id,game_id,season,week,y_true,y_pred,fold_idx,max_train_season,catboost_pred,lgbm_pred
00-0027061,2021_02_DAL_LAC,2021,2,28.0,38.83982580233565,0,2020,38.85404154274219,44.16289319270848
00-0027656,2021_02_ATL_TB,2021,2,39.0,66.99766778618313,0,2020,67.97671642798029,62.246661426196376
00-0027981,2021_02_NYG_WAS,2021,2,25.0,26.13308520942793,0,2020,26.32252120098841,29.856651517586
00-0030061,2021_02_SF_PHI,2021,2,6.0,21.2447417012751,0,2020,22.265005849811452,16.66948235885639
00-0030108,2021_02_NE_NYJ,2021,2,10.0,24.10069525032997,0,2020,24.217870195007144,28.57777084445803
00-0030181,2021_02_LA_IND,2021,2,64.0,23.20832418469581,0,2020,23.893179221293337,21.983465885927625
00-0030506,2021_02_KC_BAL,2021,2,109.0,58.064554737436296,0,2020,58.348927747767405,60.420460921899966
00-0031260,2021_02_NYG_WAS,2021,2,45.0,33.52147112529312,0,2020,33.49205357175033,39.35233607260306
00-0031387,2021_02_LV_PIT,2021,2,0.0,16.11883280914885,0,2020,16.52303211317085,17.810160669464658
00-0031484,2021_02_DEN_JAX,2021,2,0.0,15.886631455914973,0,2020,16.28010528468317,17.688903718161438
00-0031558,2021_02_MIN_ARI,2021,2,94.0,17.16621647341035,0,2020,17.488171705835242,19.671775742302156
00-0031610,2021_02_LV_PIT,2021,2,65.0,52.02688828180477,0,2020,51.8604049039823,58.99839932937017
00-0031951,2021_02_DEN_JAX,2021,2,24.0,41.85574496583489,0,2020,42.16548280793863,44.16558295663907
00-0032134,2021_02_CIN_CHI,2021,2,4.0,22.85652524891932,0,2020,23.316756209251057,23.89695112169791
00-0032141,2021_02_TEN_SEA,2021,2,10.0,14.5860918741802,0,2020,15.00050319405578,16.194424347901624
00-0032214,2021_02_NE_NYJ,2021,2,8.0,23.316066735232553,0,2020,23.42560236704673,27.88015639466093
00-0032392,2021_02_HOU_CLE,2021,2,40.0,23.308862669108304,0,2020,23.910878398477283,22.91644811902064
00-0033090,2021_02_NE_NYJ,2021,2,42.0,24.73876915461728,0,2020,25.077143337986826,26.981334933060936
00-0033110,2021_02_LA_IND,2021,2,8.0,54.51410640954893,0,2020,54.88438001653168,56.05128855841658
00-0033217,2021_02_LA_IND,2021,2,18.0,16.028280244605323,0,2020,16.441052630903094,17.63449259575677
00-0033288,2021_02_SF_PHI,2021,2,17.0,50.45201900500095,0,2020,51.29611493701929,47.27281832544511
00-0033357,2021_02_NO_CAR,2021,2,0.0,9.192411983005199,0,2020,10.088702639760731,6.020459061043183
00-0033439,2021_02_HOU_CLE,2021,2,0.0,39.506394122671196,0,2020,40.015137550295265,39.84365238419942
00-0033658,2021_02_DAL_LAC,2021,2,37.0,18.124555451466374,0,2020,18.281958054203074,22.273895193876328
00-0033757,2021_02_DET_GB,2021,2,52.0,18.722463760044292,0,2020,18.99445237778089,21.71082768659459
00-0033858,2021_02_NE_NYJ,2021,2,28.0,48.81768892690782,0,2020,50.90353508529771,33.1619096591833
00-0033885,2021_02_HOU_CLE,2021,2,18.0,39.0668184170507,0,2020,39.412652230700786,41.049364720159986
00-0033895,2021_02_TEN_SEA,2021,2,3.0,23.919583067592715,0,2020,24.258032082397666,26.17196947377006
00-0034011,2021_02_NO_CAR,2021,2,55.0,19.903548549474063,0,2020,20.61835210616488,18.419928381653698
00-0034270,2021_02_MIN_ARI,2021,2,15.0,29.089050730566512,0,2020,29.646025998279647,29.075340077355897
00-0034351,2021_02_SF_PHI,2021,2,24.0,40.92383835557108,0,2020,42.19054002849986,33.61428186861542
00-0034364,2021_02_HOU_CLE,2021,2,17.0,17.745490898835033,0,2020,18.6871300813415,14.006724647933495
00-0034365,2021_02_NO_CAR,2021,2,7.0,15.686917560235546,0,2020,16.178375679074882,16.50559855504853
00-0034383,2021_02_DAL_LAC,2021,2,18.0,38.24673117789571,0,2020,38.82982546179063,37.851939825696356
