player_id,game_id,season,week,y_true,y_pred,fold_idx,max_train_season,catboost_pred,lgbm_pred
00-0027061,2021_02_DAL_LAC,2021,2,5.800000000000001,12.79653562940872,0,2020,11.410907247341054,11.184909480870209
00-0027656,2021_02_ATL_TB,2021,2,19.9,14.765359564303832,0,2020,13.691564935155911,16.756504495387336
00-0027981,2021_02_NYG_WAS,2021,2,4.5,7.972273640859952,0,2020,7.588189033827327,7.956662924684789
00-0030061,2021_02_SF_PHI,2021,2,1.6,6.237142900163543,0,2020,6.120894865421269,6.250136816804959
00-0030108,2021_02_NE_NYJ,2021,2,3.0,8.057504255962215,0,2020,7.475361227587121,6.94886260139828
00-0030181,2021_02_LA_IND,2021,2,13.4,6.231058334775301,0,2020,6.127621053055432,6.314239757584428
00-0030506,2021_02_KC_BAL,2021,2,23.9,15.192743067941322,0,2020,13.710466410074888,15.154726667162029
00-0031260,2021_02_NYG_WAS,2021,2,9.5,10.754235642282008,0,2020,10.260885349162512,12.582929341883665
00-0031387,2021_02_LV_PIT,2021,2,0.0,4.679976225510249,0,2020,4.716951266519277,4.204167093439745
00-0031484,2021_02_DEN_JAX,2021,2,0.0,4.412414224858509,0,2020,4.505378660723387,4.027732537270519
00-0031558,2021_02_MIN_ARI,2021,2,16.4,4.673660727412319,0,2020,5.000257623846915,5.902070791462576
00-0031610,2021_02_LV_PIT,2021,2,11.5,9.801094490347062,0,2020,9.74143310094274,13.337301391828875
00-0031951,2021_02_DEN_JAX,2021,2,3.4000000000000004,11.089849919039988,0,2020,10.063534731121816,10.072341909620096
00-0032134,2021_02_CIN_CHI,2021,2,2.4,5.874826430633681,0,2020,5.803044917967255,5.826129721586158
00-0032141,2021_02_TEN_SEA,2021,2,3.0,2.465622976933053,0,2020,3.1601042350592583,3.8901280131547664
00-0032214,2021_02_NE_NYJ,2021,2,1.8,7.362698561717205,0,2020,6.907326018223374,6.380750829760301
00-0032392,2021_02_HOU_CLE,2021,2,9.0,6.197549062164743,0,2020,6.125445138273388,6.4357313138994465
00-0033090,2021_02_NE_NYJ,2021,2,6.2,6.307475818186854,0,2020,6.195305558069949,6.407480233207269
00-0033110,2021_02_LA_IND,2021,2,1.8,14.816053579720034,0,2020,13.4177618818055,14.936794210819404
00-0033217,2021_02_LA_IND,2021,2,2.8,3.8768666265958567,0,2020,4.261767110031112,4.736493056229784
00-0033288,2021_02_SF_PHI,2021,2,5.7,12.382390660208188,0,2020,11.62147056523564,14.088329428540607
00-0033357,2021_02_NO_CAR,2021,2,1.6,10.025219515374385,0,2020,8.33904496316708,4.159366585190382
