eval_season,position,stat,n_games,stack_mae,stack_rmse,stack_crps,naive_mae,rolling_mae,coverage_80,coverage_50,baseline_improvement_pct
2023,RB,rushing_yards,1487,28.03383404741821,39.978323506889225,21.298078952010997,21.978668790110092,21.978668790110092,0.7061197041022192,0.34229993275050435,-27.550191120004534
2023,RB,carries,1487,3.4858946778214883,4.496314278153801,2.949977196153162,4.127965265881182,4.127965265881182,0.9791526563550773,0.8661735036987223,15.554166440463806
2023,RB,rushing_tds,1487,0.3079645709158036,0.4708992765666633,0.33913848797564494,0.3317054244239083,0.3317054244239083,0.9657027572293208,0.9172831203765972,7.157209909767627
2023,RB,receiving_yards,1487,10.965155325515608,16.901431560590638,8.453523114001126,11.440098954640089,11.440098954640089,0.8520511096166778,0.7296570275722932,4.151569239109105
2023,RB,receptions,1487,1.478896460412399,2.1190565609276746,1.236218810887025,1.2814016777996495,1.2814016777996495,0.9193006052454606,0.7323470073974445,-15.412402374240402
2023,RB,receiving_tds,1487,0.09099349386818997,0.24127858817936892,0.16632986428201574,0.1226641628678167,0.1226641628678167,0.9428379287155346,0.9428379287155346,25.819007164916734
2023,RB,targets,1487,1.8692379340161467,2.67080508697999,1.533645374375883,1.4808033236077034,1.4808033236077034,0.9139206455951581,0.7700067249495629,-26.231343772385262
2024,RB,rushing_yards,1524,29.243621320472045,43.07054009656084,22.682882774978612,23.064198827904562,23.064198827904562,0.7066929133858267,0.35039370078740156,-26.792270300285555
2024,RB,carries,1524,3.5187232865302405,4.560023859384822,2.965176407916954,4.130201390636107,4.130201390636107,0.9744094488188977,0.868766404199475,14.805043296246884
2024,RB,rushing_tds,1524,0.31979288436456377,0.4899972618214918,0.3450290958094142,0.3527198653651231,0.3527198653651231,0.9612860892388452,0.9127296587926509,9.335164881193894
2024,RB,receiving_yards,1524,10.813184234703646,16.280444261234706,8.255422708779005,10.994732231396302,10.994732231396302,0.8503937007874016,0.7493438320209974,1.6512270864972174
2024,RB,receptions,1524,1.3742625927062868,1.9668697549209515,1.1769222333744085,1.206491695190288,1.206491695190288,0.9304461942257218,0.7650918635170604,-13.905681919305543
2024,RB,receiving_tds,1524,0.08550514402342495,0.21902927882246595,0.16175418499763178,0.11342594304433617,0.11342594304433617,0.94750656167979,0.94750656167979,24.615884401329144
2024,RB,targets,1524,1.681998157552777,2.406671148966829,1.429635882426507,1.3900703140376325,1.3900703140376325,0.9337270341207349,0.7821522309711286,-21.000940784585467
2025,RB,rushing_yards,1578,29.245671923297145,42.409594536428145,22.392400090006372,21.866891886195255,21.866891886195255,0.7015209125475285,0.3041825095057034,-33.74407334844041
2025,RB,carries,1578,3.6165361577098873,4.569139609935226,2.9752726410105117,3.8903378241437028,3.8903378241437028,0.9803548795944234,0.858681875792142,7.037992041066037
2025,RB,rushing_tds,1578,0.3279102010434706,0.5163214945196501,0.3507789687478644,0.37202660816375555,0.37202660816375555,0.9575411913814955,0.8948035487959443,11.858401026215356
2025,RB,receiving_yards,1578,10.57538957487594,16.540409535241928,8.127546299976242,10.566985023388515,10.566985023388515,0.8681875792141952,0.7623574144486692,-0.07953594586178424
2025,RB,receptions,1578,1.3314260204762598,1.9783323139561186,1.169176940119211,1.1567896532708424,1.1567896532708424,0.926489226869455,0.7864385297845374,-15.096639800643974
2025,RB,receiving_tds,1578,0.10185358862781757,0.26224974409875434,0.17057826266724574,0.12981953172607738,0.12981953172607738,0.9397972116603295,0.9397972116603295,21.54216913774476
2025,RB,targets,1578,1.6450385002706078,2.462123350255458,1.4340894365247325,1.3493012100320694,1.3493012100320694,0.9315589353612167,0.8060836501901141,-21.917811089156995
2019,WR,receiving_yards,2222,30.676702123895957,45.54500771795858,24.656804299198058,25.971356507386098,25.971356507386098,0.6381638163816382,0.4405940594059406,-18.11744263404835
2019,WR,receptions,2222,1.1155085773777647,1.5835792310132646,1.2309131994393883,1.6088832434583806,1.6088832434583806,0.991899189918992,0.9194419441944195,30.66566005250205
2019,WR,receiving_tds,2222,0.21098960232906733,0.3907496287080923,0.2852826743825566,0.34329291146999324,0.34329291146999324,0.9788478847884788,0.8874887488748875,38.53948180124027
2019,WR,targets,2222,3.110795671994751,4.237036558659106,2.444876714503734,2.2140580832041263,2.2140580832041263,0.9135913591359136,0.6764176417641764,-40.501990241055
2019,WR,rushing_yards,2222,6.0485911416071545,6.336855100791312,3.8195547407661214,1.6966595978282668,1.6966595978282668,0.991899189918992,0.671017101710171,-256.49998086530627
2020,WR,receiving_yards,2357,31.637015035315628,45.83148980052221,25.194797672395357,25.419035475527508,25.419035475527508,0.6190072125583369,0.42002545608824776,-24.461902048858448
2020,WR,receptions,2357,1.200459803777785,1.6838053274468898,1.257721644255894,1.6851745665868259,1.6851745665868259,0.9906661009758168,0.9062367416207043,28.763474860102377
2020,WR,receiving_tds,2357,0.2262246530351913,0.3942506922274479,0.28749843299657774,0.3594712807696321,0.3594712807696321,0.9804836656767076,0.8722952906236742,37.06739171183808
2020,WR,targets,2357,3.1292754208576095,4.238659345105186,2.449083049258474,2.235252716029284,2.235252716029284,0.9155706406448876,0.6686465846414934,-39.99649339053137
2020,WR,rushing_yards,2357,6.090183123422347,6.681046563396811,3.872911752011922,1.8669466297114765,1.8669466297114765,0.9919389053882054,0.683920237590157,-226.21088500872366
2021,WR,receiving_yards,2483,29.06892376676077,42.98287265902931,23.18086886275869,24.155537077178362,24.155537077178362,0.6528393072895691,0.45469190495368506,-20.34062283063236
2021,WR,receptions,2483,1.1058756214557532,1.559411617509282,1.2237618123061498,1.6165483579284892,1.6165483579284892,0.9911397503020539,0.9275070479258961,31.590316118172474
2021,WR,receiving_tds,2483,0.2084350484222237,0.36857926301571753,0.28047543227027705,0.33168279540988155,0.33168279540988155,0.981876761981474,0.8920660491341119,37.158317734072625
2021,WR,targets,2483,2.9862698778617163,4.0916117041951,2.380457766245404,2.193432955716346,2.193432955716346,0.9182440596053162,0.6923076923076923,-36.14593826901083
2021,WR,rushing_yards,2483,6.114358695659855,6.598830195490855,3.885661556153027,1.7812983463264722,1.7812983463264722,0.9911397503020539,0.6580749093838099,-243.25292606201242
2022,WR,receiving_yards,2376,30.938334401659617,45.7151398509297,24.82605482960124,24.856509920885014,24.856509920885014,0.6283670033670034,0.4553872053872054,-24.46773300086073
2022,WR,receptions,2376,1.7923492673819157,2.552051420039125,1.5469638346413872,1.647445301101618,1.647445301101618,0.946969696969697,0.7861952861952862,-8.795676929813878
2022,WR,receiving_tds,2376,0.23687248258586557,0.45368407823906115,0.301820905156926,0.3169344189492058,0.3169344189492058,0.9789562289562289,0.8333333333333334,25.261357421760984
2022,WR,targets,2376,3.1541053705075464,4.348917728107076,2.495989377285237,2.1608039166575206,2.1608039166575206,0.8981481481481481,0.6784511784511784,-45.96906948347874
2022,WR,rushing_yards,2376,6.902035434183451,7.697723262607149,4.344765319092138,2.184548082568437,2.184548082568437,0.9768518518518519,0.4132996632996633,-215.94797520174177
2023,WR,receiving_yards,2459,30.129068398710125,46.02464717769049,24.282597934746175,23.591617811136157,23.591617811136157,0.6527043513623424,0.45953639690931275,-27.710904101235645
2023,WR,receptions,2459,1.723185643131821,2.475211249259419,1.514698809958085,1.5590536388631748,1.5590536388631748,0.950793005286702,0.8043920292801952,-10.527668848412903
2023,WR,receiving_tds,2459,0.24118045874465244,0.450759081943427,0.3016403236298632,0.3044459236396643,0.3044459236396643,0.9800732004880033,0.8251321675477836,20.780526189567738
2023,WR,targets,2459,3.071965849752818,4.269160148242523,2.4528378492726564,2.049618110802933,2.049618110802933,0.9080927206181375,0.6974379829198861,-49.87991341222987
2023,WR,rushing_yards,2459,6.819264388184247,7.3841993063282265,4.261893545434039,1.9158146645096845,1.9158146645096845,0.978039853599024,0.3859292395282635,-255.9459333155018
2024,WR,receiving_yards,2425,30.089868459477888,44.840408125595104,24.133069018693458,23.204645982084564,23.204645982084564,0.6457731958762887,0.4556701030927835,-29.67174109318085
2024,WR,receptions,2425,1.7526787554469774,2.512112590646952,1.5314806187893995,1.5325858486490553,1.5325858486490553,0.9468041237113402,0.7991752577319587,-14.360886014439561
2024,WR,receiving_tds,2425,0.26553615355187654,0.4869924264773108,0.3134438208726001,0.3445662634822181,0.3445662634822181,0.9711340206185567,0.8090721649484536,22.936113690195914
2024,WR,targets,2425,3.0928478436300466,4.295748659939969,2.4617012023288445,2.1024440554909747,2.1024440554909747,0.9105154639175258,0.6936082474226805,-47.10726002684467
2024,WR,rushing_yards,2425,6.746210376933093,7.052580153824489,4.187429152401377,1.6280840500413225,1.6280840500413225,0.9835051546391752,0.32989690721649484,-314.36499404080934
2025,WR,receiving_yards,2500,27.25751257057549,41.66153556884956,21.921973327082906,22.704998375092448,22.704998375092448,0.6868,0.4848,-20.050713592990977
2025,WR,receptions,2500,1.584293833660601,2.2823056767142087,1.4414476471422288,1.4801105623414055,1.4801105623414055,0.962,0.8336,-7.038884389446329
2025,WR,receiving_tds,2500,0.23989053923718642,0.4473722595077036,0.3006165397673238,0.30657739445633386,0.30657739445633386,0.9796,0.8344,21.7520457884398
2025,WR,targets,2500,2.8233872645413105,3.978204494747298,2.319213458587435,2.037906526297111,2.037906526297111,0.9216,0.7348,-38.5435115942939
2025,WR,rushing_yards,2500,6.631371251699229,6.977381439574136,4.124079301425,1.4585443631656616,1.4585443631656616,0.99,0.3316,-354.65680847076413
2019,TE,receiving_yards,1100,13.189104920453985,21.367753211417075,10.725905177011436,17.270249475868376,17.270249475868376,0.8281818181818181,0.6718181818181819,23.631068914881347
2019,TE,receptions,1100,0.9546072516602498,1.4703080981355645,1.0542062997499666,1.3819373598684368,1.3819373598684368,0.980909090909091,0.9072727272727272,30.922538214674915
2019,TE,receiving_tds,1100,0.18804542259321538,0.38076560975333745,0.26135187520692665,0.3144969707033432,0.3144969707033432,0.980909090909091,0.8427272727272728,40.20755679373658
2019,TE,targets,1100,2.199457763602731,3.2632666538756756,1.858736728075925,1.7366018785598076,1.7366018785598076,0.9118181818181819,0.7490909090909091,-26.652964663770685
2020,TE,receiving_yards,1171,13.243230856462878,21.395543014740326,10.582910142924517,17.12984810746016,17.12984810746016,0.829205807002562,0.6549957301451751,22.689151862967393
